-383.299 	-60.1 	0 	-0.51198
-371.98 	-60.1 	0 	-0.639092
-360.499 	-60.1 	0 	-0.46101
-348.855 	-60.1 	0 	-0.492587
-337.045 	-60.1 	0 	-0.322103
-325.067 	-60.1 	0 	-0.321881
-312.918 	-60.1 	0 	-0.225042
-300.596 	-60.1 	0 	-0.22894
-288.098 	-60.1 	0 	-0.191253
-275.423 	-60.1 	0 	-0.184905
-262.567 	-60.1 	0 	-0.171575
-249.527 	-60.1 	0 	-0.161175
-236.302 	-60.1 	0 	-0.152519
-222.889 	-60.1 	0 	-0.144795
-209.284 	-60.1 	0 	-0.137877
-195.486 	-60.1 	0 	-0.131712
-181.491 	-60.1 	0 	-0.126221
-167.297 	-60.1 	0 	-0.121341
-152.9 	-60.1 	0 	-0.116966
-138.298 	-60.1 	0 	-0.113072
-123.489 	-60.1 	0 	-0.109612
-108.468 	-60.1 	0 	-0.106546
-93.2334 	-60.1 	0 	-0.10384
-77.7817 	-60.1 	0 	-0.101468
-62.1099 	-60.1 	0 	-0.0994058
-46.2148 	-60.1 	0 	-0.0976368
-30.0933 	-60.1 	0 	-0.0961462
-13.7421 	-60.1 	0 	-0.0949237
2.84204 	-60.1 	0 	-0.0939634
19.6625 	-60.1 	0 	-0.093294
36.7225 	-60.1 	0 	-0.0928254
54.0256 	-60.1 	0 	-0.0928132
71.5752 	-60.1 	0 	-0.092563
89.3748 	-60.1 	0 	-0.0939546
107.428 	-60.1 	0 	-0.0931547
125.738 	-60.1 	0 	-0.0968642
144.31 	-60.1 	0 	-0.095357
163.145 	-60.1 	0 	-0.101449
182.25 	-60.1 	0 	-0.100321
201.626 	-60.1 	0 	-0.107954
221.278 	-60.1 	0 	-0.110092
241.211 	-60.1 	0 	-0.117037
261.427 	-60.1 	0 	-0.128912
281.931 	-60.1 	0 	-0.128534
302.728 	-60.1 	0 	-0.169168
323.82 	-60.1 	0 	-0.147545
345.214 	-60.1 	0 	-0.270109
366.912 	-60.1 	0 	-0.200724
388.919 	-60.1 	0 	-0.629539
