"U:0","U:1","U:2","p"
-0.00028797,-1.4339e-06,0,0.00021789
-0.00028726,-2.8595e-06,0,0.0002267
-0.00028607,-4.2806e-06,0,0.00023547
-0.0002844,-5.6947e-06,0,0.00024419
-0.00028226,-7.0994e-06,0,0.00025285
-0.00027965,-8.4924e-06,0,0.00026144
-0.00027658,-9.8714e-06,0,0.00026993
-0.00027305,-1.1234e-05,0,0.00027831
-0.00026906,-1.2578e-05,0,0.00028657
-0.00026463,-1.3901e-05,0,0.00029469
-0.00025975,-1.5201e-05,0,0.00030266
-0.00025445,-1.6476e-05,0,0.00031046
-0.00024872,-1.7724e-05,0,0.00031808
-0.00024257,-1.8942e-05,0,0.00032551
-0.00023603,-2.0128e-05,0,0.00033273
-0.00022909,-2.1281e-05,0,0.00033973
-0.00022176,-2.2399e-05,0,0.00034649
-0.00021407,-2.3479e-05,0,0.00035301
-0.00020603,-2.4521e-05,0,0.00035927
-0.00019764,-2.5521e-05,0,0.00036527
-0.00018892,-2.6479e-05,0,0.00037098
-0.00017988,-2.7394e-05,0,0.00037641
-0.00017055,-2.8262e-05,0,0.00038153
-0.00016093,-2.9084e-05,0,0.00038635
-0.00015105,-2.9858e-05,0,0.00039085
-0.00014091,-3.0583e-05,0,0.00039503
-0.00013054,-3.1257e-05,0,0.00039887
-0.00011995,-3.188e-05,0,0.00040237
-0.00010916,-3.245e-05,0,0.00040552
-9.819e-05,-3.2967e-05,0,0.00040832
-8.7058e-05,-3.3424e-05,0,0.00041077
-7.5789e-05,-3.3807e-05,0,0.00041285
-6.4411e-05,-3.408e-05,0,0.00041457
-5.2973e-05,-3.4144e-05,0,0.00041592
-4.1564e-05,-3.3778e-05,0,0.00041691
-3.0347e-05,-3.2528e-05,0,0.00041753
-1.9657e-05,-2.9587e-05,0,0.00041779
-1.0255e-05,-2.3786e-05,0,0.00041765
-3.6102e-06,-1.3972e-05,0,0.00041708
0,0,0,0.00041669
0,0,0,-3.0075e-07
-3.9067e-06,2.4912e-05,0,-7.2252e-07
-1.1113e-05,4.1504e-05,0,-1.3303e-06
-2.1285e-05,5.1059e-05,0,-1.4729e-06
-3.2814e-05,5.5859e-05,0,-1.1971e-06
-4.4879e-05,5.7893e-05,0,-5.4929e-07
-5.7132e-05,5.8485e-05,0,4.6708e-07
-6.9407e-05,5.8369e-05,0,1.8538e-06
-8.1615e-05,5.7906e-05,0,3.609e-06
-9.3705e-05,5.7253e-05,0,5.7294e-06
-0.00010565,5.6473e-05,0,8.2114e-06
-0.00011742,5.5591e-05,0,1.1051e-05
-0.00012899,5.4615e-05,0,1.4242e-05
-0.00014035,5.3549e-05,0,1.7781e-05
-0.00015148,5.2395e-05,0,2.166e-05
-0.00016236,5.1154e-05,0,2.5873e-05
-0.00017296,4.983e-05,0,3.0413e-05
-0.00018328,4.8423e-05,0,3.527e-05
-0.0001933,4.6936e-05,0,4.0438e-05
-0.00020299,4.5371e-05,0,4.5906e-05
-0.00021235,4.373e-05,0,5.1665e-05
-0.00022136,4.2018e-05,0,5.7705e-05
-0.00022999,4.0235e-05,0,6.4015e-05
-0.00023825,3.8386e-05,0,7.0583e-05
-0.00024611,3.6472e-05,0,7.7399e-05
-0.00025356,3.4498e-05,0,8.4449e-05
-0.00026059,3.2467e-05,0,9.1722e-05
-0.00026719,3.0382e-05,0,9.9204e-05
-0.00027335,2.8246e-05,0,0.00010688
-0.00027905,2.6062e-05,0,0.00011474
-0.00028429,2.3836e-05,0,0.00012277
-0.00028906,2.157e-05,0,0.00013095
-0.00029334,1.9267e-05,0,0.00013928
-0.00029714,1.6933e-05,0,0.00014772
-0.00030045,1.457e-05,0,0.00015628
-0.00030326,1.2183e-05,0,0.00016493
-0.00030557,9.7759e-06,0,0.00017367
-0.00030737,7.3522e-06,0,0.00018246
-0.00030865,4.9161e-06,0,0.0001913
-0.00030943,2.4716e-06,0,0.00020018
-0.00030969,2.2695e-08,0,0.00020907
-0.00030944,-2.4265e-06,0,0.00021796
-0.00030868,-4.8718e-06,0,0.00022684
-0.0003074,-7.3089e-06,0,0.00023568
-0.00030561,-9.7341e-06,0,0.00024448
-0.00030331,-1.2143e-05,0,0.00025321
-0.00030052,-1.4532e-05,0,0.00026187
-0.00029722,-1.6897e-05,0,0.00027043
-0.00029343,-1.9235e-05,0,0.00027888
-0.00028915,-2.154e-05,0,0.00028721
-0.00028439,-2.3809e-05,0,0.0002954
-0.00027916,-2.604e-05,0,0.00030344
-0.00027346,-2.8226e-05,0,0.00031131
-0.00026731,-3.0367e-05,0,0.00031899
-0.00026072,-3.2456e-05,0,0.00032648
-0.00025369,-3.4492e-05,0,0.00033376
-0.00024624,-3.647e-05,0,0.00034082
-0.00023838,-3.8388e-05,0,0.00034764
-0.00023013,-4.0242e-05,0,0.00035422
-0.00022149,-4.2029e-05,0,0.00036053
-0.00021249,-4.3747e-05,0,0.00036657
-0.00020313,-4.5391e-05,0,0.00037234
-0.00019344,-4.6961e-05,0,0.0003778
-0.00018342,-4.8452e-05,0,0.00038297
-0.0001731,-4.9864e-05,0,0.00038783
-0.00016249,-5.1192e-05,0,0.00039236
-0.0001516,-5.2435e-05,0,0.00039657
-0.00014047,-5.3592e-05,0,0.00040044
-0.00012911,-5.466e-05,0,0.00040397
-0.00011753,-5.5636e-05,0,0.00040715
-0.00010575,-5.6517e-05,0,0.00040998
-9.3803e-05,-5.7293e-05,0,0.00041244
-8.1706e-05,-5.794e-05,0,0.00041454
-6.9489e-05,-5.8396e-05,0,0.00041627
-5.7203e-05,-5.8505e-05,0,0.00041763
-4.4935e-05,-5.7911e-05,0,0.00041862
-3.2853e-05,-5.5883e-05,0,0.00041924
-2.1304e-05,-5.1101e-05,0,0.00041949
-1.1113e-05,-4.1572e-05,0,0.00041932
-3.9006e-06,-2.5004e-05,0,0.0004187
0,0,0,0.00041826
0,0,0,-3.2728e-06
-4.0072e-06,3.623e-05,0,-3.7165e-06
-1.144e-05,5.9795e-05,0,-4.3627e-06
-2.195e-05,7.3178e-05,0,-4.5322e-06
-3.3858e-05,7.9839e-05,0,-4.2733e-06
-4.631e-05,8.2644e-05,0,-3.6334e-06
-5.8947e-05,8.3451e-05,0,-2.6165e-06
-7.1601e-05,8.3281e-05,0,-1.2212e-06
-8.4181e-05,8.2626e-05,0,5.5012e-07
-9.6637e-05,8.1702e-05,0,2.6938e-06
-0.00010894,8.0596e-05,0,5.2057e-06
-0.00012107,7.9342e-05,0,8.0814e-06
-0.00013299,7.7952e-05,0,1.1316e-05
-0.0001447,7.6432e-05,0,1.4903e-05
-0.00015616,7.4786e-05,0,1.8836e-05
-0.00016737,7.3016e-05,0,2.3109e-05
-0.00017829,7.1125e-05,0,2.7713e-05
-0.00018893,6.9117e-05,0,3.2642e-05
-0.00019925,6.6994e-05,0,3.7885e-05
-0.00020924,6.4761e-05,0,4.3433e-05
-0.00021888,6.2419e-05,0,4.9277e-05
-0.00022816,5.9975e-05,0,5.5406e-05
-0.00023705,5.743e-05,0,6.181e-05
-0.00024556,5.4791e-05,0,6.8476e-05
-0.00025366,5.206e-05,0,7.5393e-05
-0.00026134,4.9243e-05,0,8.2549e-05
-0.00026858,4.6344e-05,0,8.9931e-05
-0.00027538,4.3367e-05,0,9.7525e-05
-0.00028173,4.0319e-05,0,0.00010532
-0.0002876,3.7204e-05,0,0.0001133
-0.000293,3.4027e-05,0,0.00012145
-0.00029791,3.0793e-05,0,0.00012976
-0.00030233,2.7507e-05,0,0.0001382
-0.00030624,2.4176e-05,0,0.00014678
-0.00030965,2.0805e-05,0,0.00015547
-0.00031255,1.7399e-05,0,0.00016425
-0.00031492,1.3964e-05,0,0.00017311
-0.00031678,1.0505e-05,0,0.00018204
-0.00031811,7.0288e-06,0,0.00019102
-0.00031891,3.5406e-06,0,0.00020003
-0.00031918,4.644e-08,0,0.00020906
-0.00031892,-3.4481e-06,0,0.00021809
-0.00031813,-6.937e-06,0,0.0002271
-0.00031681,-1.0415e-05,0,0.00023608
-0.00031497,-1.3875e-05,0,0.00024501
-0.00031261,-1.7313e-05,0,0.00025388
-0.00030972,-2.0722e-05,0,0.00026267
-0.00030633,-2.4097e-05,0,0.00027136
-0.00030242,-2.7432e-05,0,0.00027994
-0.00029801,-3.0722e-05,0,0.0002884
-0.00029311,-3.3961e-05,0,0.00029671
-0.00028772,-3.7143e-05,0,0.00030487
-0.00028185,-4.0264e-05,0,0.00031286
-0.00027551,-4.3318e-05,0,0.00032066
-0.00026872,-4.6301e-05,0,0.00032827
-0.00026148,-4.9206e-05,0,0.00033566
-0.00025381,-5.203e-05,0,0.00034282
-0.00024571,-5.4767e-05,0,0.00034975
-0.0002372,-5.7414e-05,0,0.00035642
-0.00022831,-5.9965e-05,0,0.00036283
-0.00021903,-6.2416e-05,0,0.00036897
-0.00020939,-6.4764e-05,0,0.00037481
-0.0001994,-6.7005e-05,0,0.00038037
-0.00018907,-6.9134e-05,0,0.00038561
-0.00017844,-7.1149e-05,0,0.00039054
-0.00016751,-7.3045e-05,0,0.00039515
-0.0001563,-7.482e-05,0,0.00039942
-0.00014483,-7.647e-05,0,0.00040335
-0.00013312,-7.7994e-05,0,0.00040693
-0.00012118,-7.9386e-05,0,0.00041015
-0.00010905,-8.0641e-05,0,0.00041302
-9.674e-05,-8.1746e-05,0,0.00041552
-8.4273e-05,-8.2669e-05,0,0.00041765
-7.1682e-05,-8.3322e-05,0,0.00041941
-5.9015e-05,-8.3492e-05,0,0.00042078
-4.6362e-05,-8.2689e-05,0,0.00042178
-3.3894e-05,-7.9893e-05,0,0.0004224
-2.1969e-05,-7.3247e-05,0,0.00042265
-1.1445e-05,-5.988e-05,0,0.00042246
-4.0057e-06,-3.632e-05,0,0.00042181
0,0,0,0.00042136
0,0,0,-7.8164e-06
-4.1037e-06,4.7814e-05,0,-8.2754e-06
-1.1734e-05,7.8558e-05,0,-8.9472e-06
-2.2534e-05,9.5885e-05,0,-9.1329e-06
-3.4773e-05,0.00010446,0,-8.8804e-06
-4.757e-05,0.00010804,0,-8.2381e-06
-6.0556e-05,0.00010906,0,-7.2095e-06
-7.3556e-05,0.00010883,0,-5.7932e-06
-8.6478e-05,0.00010797,0,-3.9916e-06
-9.9272e-05,0.00010676,0,-1.8085e-06
-0.00011191,0.00010532,0,7.5176e-07
-0.00012436,0.00010368,0,3.6845e-06
-0.00013661,0.00010187,0,6.9845e-06
-0.00014863,9.9882e-05,0,1.0646e-05
-0.0001604,9.7731e-05,0,1.4661e-05
-0.00017191,9.5417e-05,0,1.9024e-05
-0.00018313,9.2946e-05,0,2.3726e-05
-0.00019405,9.0321e-05,0,2.876e-05
-0.00020465,8.7546e-05,0,3.4115e-05
-0.00021491,8.4626e-05,0,3.9783e-05
-0.00022481,8.1566e-05,0,4.5754e-05
-0.00023434,7.837e-05,0,5.2016e-05
-0.00024348,7.5044e-05,0,5.8558e-05
-0.00025222,7.1594e-05,0,6.537e-05
-0.00026054,6.8025e-05,0,7.2438e-05
-0.00026842,6.4343e-05,0,7.975e-05
-0.00027586,6.0554e-05,0,8.7293e-05
-0.00028285,5.6664e-05,0,9.5055e-05
-0.00028936,5.268e-05,0,0.00010302
-0.0002954,4.8608e-05,0,0.00011117
-0.00030094,4.4456e-05,0,0.0001195
-0.00030599,4.023e-05,0,0.00012799
-0.00031052,3.5937e-05,0,0.00013663
-0.00031455,3.1583e-05,0,0.00014539
-0.00031805,2.7178e-05,0,0.00015427
-0.00032102,2.2726e-05,0,0.00016325
-0.00032346,1.8237e-05,0,0.00017231
-0.00032536,1.3718e-05,0,0.00018144
-0.00032673,9.1748e-06,0,0.00019061
-0.00032755,4.6166e-06,0,0.00019982
-0.00032783,5.0357e-08,0,0.00020905
-0.00032756,-4.5162e-06,0,0.00021828
-0.00032676,-9.0755e-06,0,0.00022749
-0.0003254,-1.362e-05,0,0.00023667
-0.00032351,-1.8142e-05,0,0.0002458
-0.00032108,-2.2635e-05,0,0.00025486
-0.00031812,-2.709e-05,0,0.00026385
-0.00031463,-3.15e-05,0,0.00027273
-0.00031062,-3.5858e-05,0,0.00028151
-0.0003061,-4.0157e-05,0,0.00029015
-0.00030106,-4.439e-05,0,0.00029865
-0.00029552,-4.8548e-05,0,0.00030699
-0.0002895,-5.2627e-05,0,0.00031516
-0.00028299,-5.6618e-05,0,0.00032313
-0.00027601,-6.0515e-05,0,0.0003309
-0.00026858,-6.4312e-05,0,0.00033846
-0.00026069,-6.8003e-05,0,0.00034578
-0.00025238,-7.158e-05,0,0.00035286
-0.00024364,-7.5039e-05,0,0.00035968
-0.00023451,-7.8373e-05,0,0.00036623
-0.00022498,-8.1578e-05,0,0.0003725
-0.00021507,-8.4646e-05,0,0.00037848
-0.00020481,-8.7575e-05,0,0.00038415
-0.00019421,-9.0357e-05,0,0.00038951
-0.00018329,-9.299e-05,0,0.00039455
-0.00017206,-9.5469e-05,0,0.00039926
-0.00016055,-9.7788e-05,0,0.00040362
-0.00014877,-9.9945e-05,0,0.00040764
-0.00013674,-0.00010194,0,0.0004113
-0.00012448,-0.00010375,0,0.00041459
-0.00011202,-0.00010539,0,0.00041752
-9.9374e-05,-0.00010684,0,0.00042007
-8.6568e-05,-0.00010805,0,0.00042225
-7.3633e-05,-0.0001089,0,0.00042404
-6.0618e-05,-0.00010914,0,0.00042545
-4.7616e-05,-0.00010813,0,0.00042647
-3.4803e-05,-0.00010455,0,0.0004271
-2.2549e-05,-9.5986e-05,0,0.00042734
-1.1738e-05,-7.8662e-05,0,0.00042714
-4.103e-06,-4.7907e-05,0,0.00042647
0,0,0,0.000426
0,0,0,-1.3942e-05
-4.2255e-06,5.9719e-05,0,-1.4417e-05
-1.2091e-05,9.7863e-05,0,-1.5114e-05
-2.323e-05,0.00011926,0,-1.5312e-05
-3.5857e-05,0.0001298,0,-1.506e-05
-4.906e-05,0.0001342,0,-1.4407e-05
-6.2457e-05,0.00013543,0,-1.3357e-05
-7.5868e-05,0.00013513,0,-1.1908e-05
-8.9197e-05,0.00013406,0,-1.0062e-05
-0.00010239,0.00013256,0,-7.8228e-06
-0.00011543,0.00013077,0,-5.1952e-06
-0.00012827,0.00012874,0,-2.1839e-06
-0.0001409,0.00012649,0,1.2055e-06
-0.0001533,0.00012402,0,4.9668e-06
-0.00016544,0.00012135,0,9.0933e-06
-0.00017731,0.00011848,0,1.3577e-05
-0.00018889,0.00011541,0,1.8411e-05
-0.00020015,0.00011215,0,2.3586e-05
-0.00021108,0.00010871,0,2.9092e-05
-0.00022166,0.00010508,0,3.4919e-05
-0.00023188,0.00010128,0,4.1059e-05
-0.0002417,9.7313e-05,0,4.7498e-05
-0.00025113,9.3183e-05,0,5.4226e-05
-0.00026014,8.8899e-05,0,6.1232e-05
-0.00026872,8.4468e-05,0,6.8501e-05
-0.00027686,7.9896e-05,0,7.6022e-05
-0.00028453,7.5191e-05,0,8.3781e-05
-0.00029174,7.0361e-05,0,9.1764e-05
-0.00029846,6.5415e-05,0,9.9957e-05
-0.00030468,6.0359e-05,0,0.00010835
-0.0003104,5.5204e-05,0,0.00011691
-0.0003156,4.9956e-05,0,0.00012565
-0.00032028,4.4626e-05,0,0.00013453
-0.00032443,3.9221e-05,0,0.00014355
-0.00032805,3.375e-05,0,0.00015268
-0.00033111,2.8224e-05,0,0.00016192
-0.00033363,2.265e-05,0,0.00017124
-0.0003356,1.7038e-05,0,0.00018063
-0.000337,1.1398e-05,0,0.00019007
-0.00033785,5.7384e-06,0,0.00019954
-0.00033814,6.894e-08,0,0.00020904
-0.00033787,-5.601e-06,0,0.00021853
-0.00033703,-1.1262e-05,0,0.00022801
-0.00033564,-1.6905e-05,0,0.00023745
-0.00033369,-2.2519e-05,0,0.00024685
-0.00033119,-2.8097e-05,0,0.00025617
-0.00032813,-3.3629e-05,0,0.00026542
-0.00032453,-3.9105e-05,0,0.00027456
-0.0003204,-4.4516e-05,0,0.00028359
-0.00031573,-4.9854e-05,0,0.00029248
-0.00031053,-5.5109e-05,0,0.00030122
-0.00030482,-6.0273e-05,0,0.00030981
-0.00029861,-6.5337e-05,0,0.00031821
-0.0002919,-7.0293e-05,0,0.00032641
-0.0002847,-7.5132e-05,0,0.00033441
-0.00027703,-7.9847e-05,0,0.00034218
-0.0002689,-8.443e-05,0,0.00034971
-0.00026032,-8.8872e-05,0,0.000357
-0.00025132,-9.3167e-05,0,0.00036401
-0.00024189,-9.7308e-05,0,0.00037075
-0.00023206,-0.00010129,0,0.00037721
-0.00022185,-0.0001051,0,0.00038336
-0.00021126,-0.00010873,0,0.00038919
-0.00020033,-0.00011219,0,0.00039471
-0.00018906,-0.00011546,0,0.00039989
-0.00017748,-0.00011854,0,0.00040473
-0.0001656,-0.00012142,0,0.00040922
-0.00015345,-0.00012409,0,0.00041335
-0.00014104,-0.00012657,0,0.00041711
-0.0001284,-0.00012882,0,0.0004205
-0.00011555,-0.00013086,0,0.00042351
-0.0001025,-0.00013266,0,0.00042614
-8.9292e-05,-0.00013416,0,0.00042837
-7.5948e-05,-0.00013523,0,0.00043022
-6.2522e-05,-0.00013554,0,0.00043166
-4.9108e-05,-0.00013431,0,0.0004327
-3.589e-05,-0.00012992,0,0.00043335
-2.3249e-05,-0.00011938,0,0.0004336
-1.2098e-05,-9.7981e-05,0,0.00043339
-4.2267e-06,-5.9815e-05,0,0.00043269
0,0,0,0.00043222
0,0,0,-2.1682e-05
-4.3773e-06,7.2017e-05,0,-2.2175e-05
-1.253e-05,0.00011782,0,-2.29e-05
-2.4078e-05,0.00014343,0,-2.3109e-05
-3.717e-05,0.00015601,0,-2.2854e-05
-5.0861e-05,0.00016124,0,-2.2184e-05
-6.4754e-05,0.0001627,0,-2.1102e-05
-7.866e-05,0.00016232,0,-1.9608e-05
-9.2482e-05,0.00016103,0,-1.7703e-05
-0.00010617,0.00015923,0,-1.5391e-05
-0.00011968,0.00015708,0,-1.2676e-05
-0.000133,0.00015464,0,-9.564e-06
-0.00014609,0.00015194,0,-6.0604e-06
-0.00015895,0.00014898,0,-2.1715e-06
-0.00017154,0.00014577,0,2.0955e-06
-0.00018385,0.00014232,0,6.7329e-06
-0.00019585,0.00013863,0,1.1732e-05
-0.00020753,0.00013472,0,1.7085e-05
-0.00021886,0.00013058,0,2.2781e-05
-0.00022983,0.00012622,0,2.881e-05
-0.00024042,0.00012166,0,3.5162e-05
-0.00025061,0.00011689,0,4.1825e-05
-0.00026039,0.00011193,0,4.8787e-05
-0.00026973,0.00010679,0,5.6036e-05
-0.00027863,0.00010146,0,6.3559e-05
-0.00028706,9.597e-05,0,7.1342e-05
-0.00029502,9.0319e-05,0,7.9372e-05
-0.00030249,8.4518e-05,0,8.7634e-05
-0.00030946,7.8576e-05,0,9.6113e-05
-0.00031591,7.2503e-05,0,0.0001048
-0.00032184,6.631e-05,0,0.00011366
-0.00032724,6.0007e-05,0,0.0001227
-0.00033209,5.3604e-05,0,0.0001319
-0.0003364,4.7111e-05,0,0.00014123
-0.00034014,4.0541e-05,0,0.00015069
-0.00034332,3.3902e-05,0,0.00016025
-0.00034593,2.7207e-05,0,0.0001699
-0.00034797,2.0466e-05,0,0.00017961
-0.00034943,1.3691e-05,0,0.00018939
-0.00035031,6.8925e-06,0,0.00019919
-0.00035061,8.239e-08,0,0.00020902
-0.00035033,-6.7283e-06,0,0.00021885
-0.00034947,-1.3528e-05,0,0.00022866
-0.00034802,-2.0306e-05,0,0.00023844
-0.000346,-2.7051e-05,0,0.00024816
-0.00034341,-3.3751e-05,0,0.00025782
-0.00034024,-4.0396e-05,0,0.00026739
-0.00033651,-4.6974e-05,0,0.00027685
-0.00033222,-5.3474e-05,0,0.00028619
-0.00032738,-5.9886e-05,0,0.0002954
-0.00032199,-6.6199e-05,0,0.00030445
-0.00031607,-7.2402e-05,0,0.00031334
