"U:0","U:1","U:2","p"
-0.018099,0.00019186,0,0.034617
-0.018434,0.00017637,0,0.037222
-0.018741,0.0001613,0,0.03988
-0.019021,0.00014664,0,0.042587
-0.019275,0.00013236,0,0.045339
-0.019502,0.00011845,0,0.048133
-0.019704,0.00010488,0,0.050964
-0.019882,9.162e-05,0,0.053829
-0.020036,7.862e-05,0,0.056726
-0.020165,6.5848e-05,0,0.059651
-0.020272,5.3251e-05,0,0.062599
-0.020356,4.0779e-05,0,0.065568
-0.020417,2.8393e-05,0,0.068554
-0.020455,1.6025e-05,0,0.071553
-0.020471,3.6372e-06,0,0.074562
-0.020464,-8.8357e-06,0,0.077577
-0.020433,-2.1456e-05,0,0.080595
-0.02038,-3.4263e-05,0,0.083613
-0.020303,-4.7338e-05,0,0.086628
-0.020201,-6.0725e-05,0,0.089637
-0.020075,-7.4473e-05,0,0.092636
-0.019923,-8.8656e-05,0,0.095621
-0.019745,-0.0001033,0,0.098589
-0.01954,-0.00011845,0,0.10153
-0.019307,-0.00013417,0,0.10445
-0.019044,-0.00015046,0,0.10734
-0.018751,-0.00016738,0,0.11018
-0.018427,-0.00018493,0,0.11299
-0.01807,-0.00020313,0,0.11575
-0.01768,-0.00022198,0,0.11845
-0.017254,-0.00024148,0,0.1211
-0.016793,-0.00026156,0,0.12368
-0.016295,-0.0002822,0,0.12619
-0.015758,-0.00030334,0,0.12862
-0.015183,-0.00032489,0,0.13097
-0.014569,-0.00034674,0,0.13322
-0.013915,-0.00036878,0,0.13538
-0.013221,-0.00039086,0,0.13743
-0.012487,-0.00041279,0,0.13937
-0.011713,-0.00043442,0,0.14119
-0.010901,-0.00045556,0,0.14288
-0.010051,-0.00047601,0,0.14443
-0.0091647,-0.00049558,0,0.14585
-0.0082443,-0.00051404,0,0.14711
-0.0072919,-0.00053107,0,0.14822
-0.0063107,-0.0005461,0,0.14916
-0.0053054,-0.00055788,0,0.14994
-0.0042843,-0.0005636,0,0.15054
-0.0032627,-0.00055737,0,0.15096
-0.0022701,-0.00052834,0,0.15121
-0.0013583,-0.00045972,0,0.15128
-0.00060434,-0.00033202,0,0.15121
-0.00014245,-0.00013846,0,0.15101
0,0,0,0.15088
0,0,0,0.00017432
-0.00023189,0.00029453,0,4.4057e-05
-0.00084428,0.00064251,0,-0.0001507
-0.0018047,0.00087866,0,-0.00023092
-0.0029559,0.0010094,0,-0.00019702
-0.0042081,0.0010672,0,-2.6354e-05
-0.0054992,0.0010826,0,0.00028791
-0.0067937,0.0010755,0,0.00074598
-0.0080729,0.0010573,0,0.0013459
-0.0093269,0.0010333,0,0.0020847
-0.01055,0.0010058,0,0.0029591
-0.011739,0.00097588,0,0.0039654
-0.01289,0.00094395,0,0.0051003
-0.014001,0.00091036,0,0.00636
-0.015072,0.00087537,0,0.0077408
