"U:0","U:1","U:2","p"
0.03993,0.010978,0,-268.26
0.017985,0.010125,0,-274.16
-0.0017497,0.0088474,0,-279.58
-0.018509,0.0068966,0,-284.62
-0.032474,0.0054015,0,-289.33
-0.042678,0.0044859,0,-293.66
-0.048553,0.0025675,0,-297.54
-0.050666,-0.00033863,0,-301.17
-0.048963,-0.0024246,0,-304.92
-0.043592,-0.0029101,0,-308.82
-0.036443,-0.002592,0,-312.6
-0.030114,-0.002174,0,-316.11
-0.025985,-0.0015923,0,-319.48
-0.023958,-0.00070273,0,-322.82
-0.023234,0.00010223,0,-326
-0.022761,0.00018318,0,-328.81
-0.021591,-0.00055468,0,-331.26
-0.01915,-0.0016037,0,-333.59
-0.015231,-0.0024096,0,-336.07
-0.010184,-0.0026311,0,-338.78
-0.0049861,-0.0021693,0,-341.59
-0.00081479,-0.0011956,0,-344.25
0.0012726,5.7949e-05,0,-346.57
0.00039813,0.0014841,0,-348.49
-0.0037859,0.0028681,0,-350.11
-0.01076,0.0038143,0,-351.54
-0.019225,0.0040321,0,-352.92
-0.02751,0.0035205,0,-354.39
-0.034167,0.0025194,0,-355.99
-0.03829,0.0012767,0,-357.76
-0.039424,-7.7016e-05,0,-359.63
-0.037445,-0.0014641,0,-361.56
-0.032487,-0.0027905,0,-363.53
-0.025021,-0.0038389,0,-365.58
-0.016037,-0.0042893,0,-367.8
-0.006995,-0.003925,0,-370.23
0.00055766,-0.0028,0,-372.84
0.005569,-0.0013446,0,-375.48
0.0080033,-0.00022149,0,-377.99
0.0088126,0.00017478,0,-380.26
0.0091767,4.6933e-05,0,-382.32
0.0095476,-7.7184e-06,0,-384.29
0.009326,0.00050949,0,-386.29
0.0074561,0.0015771,0,-388.28
0.0033894,0.0026502,0,-390.14
-0.0023712,0.0031464,0,-391.75
-0.0085136,0.0028864,0,-393.08
-0.01366,0.0020677,0,-394.19
-0.016952,0.0010121,0,-395.18
-0.01812,-8.5802e-06,0,-396.15
-0.017288,-0.00085008,0,-397.15
-0.014843,-0.0014542,0,-398.17
-0.011409,-0.0017324,0,-399.23
-0.0077734,-0.0015978,0,-400.32
-0.0046883,-0.0011312,0,-401.39
-0.0026324,-0.00057036,0,-402.41
-0.0016924,-9.5688e-05,0,-403.33
-0.0016186,0.00024234,0,-404.1
-0.0019883,0.00040131,0,-404.73
-0.0023839,0.00033418,0,-405.17
-0.0025048,0.00010396,0,-405.47
-0.002263,-0.000113,0,-405.65
-0.0017643,-0.00020677,0,-405.79
-0.001132,-0.00021782,0,-405.91
-0.00052745,-0.00016046,0,-406
0,0,0,-406.04
0,0,0,-29.6
-0.059355,-0.12129,0,-44.294
0.056332,-0.089499,0,-77.002
0.18909,-0.051611,0,-110.68
0.25257,-0.014662,0,-139.05
0.27256,0.01546,0,-161.8
0.26247,0.030334,0,-179.87
0.23716,0.032904,0,-194.58
0.20805,0.030057,0,-207.1
0.18025,0.026254,0,-218.24
0.1556,0.022823,0,-228.37
0.13172,0.021759,0,-237.69
0.10713,0.02277,0,-246.35
0.082407,0.023329,0,-254.31
0.056712,0.023458,0,-261.5
0.031024,0.022695,0,-268
0.0063683,0.020755,0,-273.92
-0.015976,0.018191,0,-279.4
-0.035248,0.014959,0,-284.51
-0.05168,0.011885,0,-289.24
-0.063313,0.0089053,0,-293.57
-0.069804,0.0046117,0,-297.5
-0.07315,-0.00053193,0,-301.24
-0.073131,-0.004307,0,-305.07
-0.068517,-0.0058067,0,-308.98
-0.061014,-0.0058369,0,-312.72
-0.054272,-0.0050689,0,-316.21
-0.050165,-0.0035697,0,-319.6
-0.048045,-0.0016224,0,-322.94
-0.046573,-0.00016489,0,-326.1
-0.044956,-0.00018169,0,-328.87
-0.043041,-0.0016234,0,-331.3
-0.040694,-0.003515,0,-333.64
-0.037362,-0.0049282,0,-336.16
-0.032746,-0.0053292,0,-338.91
-0.027473,-0.004528,0,-341.72
-0.022761,-0.0027251,0,-344.35
-0.019992,-0.0002521,0,-346.61
-0.020432,0.0026757,0,-348.46
-0.024585,0.0055742,0,-350.01
-0.03189,0.0076159,0,-351.4
-0.040994,0.0081896,0,-352.77
-0.050126,0.0072467,0,-354.26
-0.057619,0.0052154,0,-355.91
-0.062307,0.0025949,0,-357.72
-0.063538,-0.00030458,0,-359.65
-0.06118,-0.0032652,0,-361.63
-0.055559,-0.0060297,0,-363.64
-0.047386,-0.0081596,0,-365.71
-0.03778,-0.0090797,0,-367.93
-0.028106,-0.0084114,0,-370.35
-0.019631,-0.0062817,0,-372.95
-0.013176,-0.0035035,0,-375.57
-0.0088846,-0.0012924,0,-378.05
-0.0062853,-0.00038106,0,-380.28
-0.0046896,-0.00042136,0,-382.3
-0.0037739,-0.00032929,0,-384.26
-0.0038227,0.00080396,0,-386.23
-0.0054042,0.0029267,0,-388.21
-0.0088361,0.0050365,0,-390.06
-0.013789,0.0060589,0,-391.66
-0.019252,0.0056359,0,-392.99
-0.023995,0.0041049,0,-394.11
-0.02712,0.0020626,0,-395.13
-0.02819,3.2865e-05,0,-396.13
-0.027149,-0.0016874,0,-397.16
-0.024326,-0.0029547,0,-398.21
-0.020398,-0.0035819,0,-399.28
-0.016143,-0.0034014,0,-400.36
-0.012226,-0.0025537,0,-401.44
-0.0091399,-0.0014766,0,-402.45
-0.0071082,-0.00053687,0,-403.36
-0.00597,0.00012737,0,-404.13
-0.0053013,0.00043347,0,-404.74
-0.0047497,0.00032693,0,-405.18
-0.0041619,-5.8289e-05,0,-405.47
-0.0035085,-0.00042612,0,-405.66
-0.0027744,-0.00060416,0,-405.8
-0.0018895,-0.00065467,0,-405.92
-0.00093996,-0.00052909,0,-406.02
0,0,0,-406.06
0,0,0,-53.152
-0.077185,-0.1297,0,-63.735
-0.032538,-0.12498,0,-88.993
0.045719,-0.087279,0,-117.61
0.099549,-0.035375,0,-143.27
0.13131,0.0081773,0,-164.37
0.14258,0.032976,0,-181.41
0.13983,0.04075,0,-195.5
0.12974,0.039252,0,-207.63
0.11555,0.035768,0,-218.54
0.10078,0.032521,0,-228.57
0.08557,0.031367,0,-237.83
0.069067,0.032749,0,-246.43
0.052432,0.033869,0,-254.34
0.035244,0.034289,0,-261.47
0.017874,0.033312,0,-267.93
0.00058364,0.030485,0,-273.86
-0.015665,0.026889,0,-279.37
-0.02986,0.022671,0,-284.5
-0.042205,0.018134,0,-289.23
-0.051237,0.013124,0,-293.57
-0.05695,0.0068039,0,-297.55
-0.061315,-1.2245e-05,0,-301.38
-0.064002,-0.0051765,0,-305.25
-0.063461,-0.007756,0,-309.13
-0.06066,-0.0082998,0,-312.83
-0.058258,-0.007335,0,-316.33
-0.057261,-0.0051689,0,-319.75
-0.056699,-0.0025359,0,-323.1
-0.055656,-0.00070212,0,-326.21
-0.05425,-0.00076559,0,-328.94
-0.053186,-0.0025788,0,-331.35
-0.052682,-0.0049473,0,-333.71
-0.051997,-0.00677,0,-336.27
-0.050435,-0.00738,0,-339.06
-0.048218,-0.0064319,0,-341.86
-0.046109,-0.0040334,0,-344.45
-0.044989,-0.00055974,0,-346.65
-0.045641,0.003628,0,-348.44
-0.048249,0.0077821,0,-349.95
-0.052378,0.010731,0,-351.31
-0.057376,0.011624,0,-352.69
-0.062419,0.010358,0,-354.19
-0.066594,0.007462,0,-355.87
-0.069124,0.0036198,0,-357.73
-0.069475,-0.00067557,0,-359.7
-0.067533,-0.0050297,0,-361.71
-0.063645,-0.0090016,0,-363.74
-0.058435,-0.011992,0,-365.82
-0.052607,-0.013297,0,-368.04
-0.046733,-0.012477,0,-370.46
-0.041107,-0.0097366,0,-373.05
-0.035837,-0.0061125,0,-375.66
-0.031136,-0.0031103,0,-378.11
-0.027379,-0.001652,0,-380.3
-0.024839,-0.0013466,0,-382.29
-0.023502,-0.000888,0,-384.22
-0.0231,0.00082313,0,-386.18
-0.023299,0.003709,0,-388.15
-0.023993,0.0065318,0,-389.98
-0.025256,0.0079515,0,-391.57
-0.026933,0.0074828,0,-392.9
-0.028537,0.0055049,0,-394.03
-0.029554,0.002758,0,-395.07
-0.029583,-6.4983e-05,0,-396.1
-0.028399,-0.002524,0,-397.14
-0.026137,-0.0043716,0,-398.21
-0.02323,-0.0053415,0,-399.29
-0.020037,-0.00522,0,-400.38
-0.016743,-0.0041789,0,-401.47
-0.013596,-0.0027714,0,-402.48
-0.010914,-0.001495,0,-403.38
-0.0087681,-0.00056565,0,-404.15
-0.0069572,-9.1839e-05,0,-404.76
-0.0053912,-0.00011968,0,-405.19
-0.0041787,-0.00048468,0,-405.47
-0.0033565,-0.00086299,0,-405.66
-0.0027245,-0.0010794,0,-405.8
-0.0019612,-0.0011994,0,-405.93
-0.0010361,-0.001045,0,-406.05
0,0,0,-406.1
0,0,0,-74.124
-0.084206,-0.093521,0,-81.833
-0.083853,-0.13599,0,-101.4
-0.049334,-0.10632,0,-125.47
-0.012098,-0.052929,0,-148.3
0.020946,-0.0049403,0,-167.62
0.043775,0.025527,0,-183.49
0.055848,0.038832,0,-196.86
0.060186,0.040964,0,-208.54
0.058168,0.03966,0,-219.15
0.05272,0.037906,0,-229.04
0.045446,0.037244,0,-238.23
0.036557,0.039119,0,-246.73
0.027757,0.040794,0,-254.54
0.018474,0.04132,0,-261.59
0.0082093,0.040323,0,-268.01
-0.0024221,0.037116,0,-273.96
-0.012389,0.03313,0,-279.48
-0.021558,0.02871,0,-284.57
-0.030374,0.023259,0,-289.28
-0.037257,0.016707,0,-293.65
-0.042187,0.0093439,0,-297.7
-0.047161,0.0021499,0,-301.58
-0.052007,-0.0034678,0,-305.44
-0.055088,-0.006827,0,-309.27
-0.056602,-0.0080355,0,-312.96
-0.058133,-0.0072668,0,-316.48
-0.059996,-0.0049811,0,-319.92
-0.061171,-0.0022627,0,-323.26
-0.061191,-0.00048738,0,-326.33
-0.060737,-0.00065452,0,-329.02
-0.060913,-0.002537,0,-331.42
-0.062139,-0.0049312,0,-333.8
-0.063691,-0.0067613,0,-336.41
-0.064725,-0.0073696,0,-339.21
-0.065216,-0.0063656,0,-341.99
-0.065543,-0.0037877,0,-344.53
-0.066055,-1.274e-05,0,-346.68
-0.067027,0.0045215,0,-348.43
-0.068403,0.0089894,0,-349.91
-0.069899,0.012152,0,-351.26
-0.071419,0.013112,0,-352.64
-0.072904,0.011728,0,-354.16
-0.0741,0.008475,0,-355.87
-0.074646,0.004055,0,-357.76
-0.074193,-0.00093734,0,-359.76
-0.072657,-0.0059761,0,-361.81
-0.070341,-0.010491,0,-363.85
-0.067721,-0.013825,0,-365.92
-0.065123,-0.015317,0,-368.14
-0.062494,-0.014598,0,-370.56
-0.059418,-0.011903,0,-373.15
-0.055534,-0.0082378,0,-375.76
-0.05109,-0.0050415,0,-378.18
-0.046959,-0.0032206,0,-380.33
-0.043957,-0.0024664,0,-382.28
-0.042233,-0.0015935,0,-384.18
-0.041197,0.00041786,0,-386.12
-0.040027,0.0034869,0,-388.08
-0.038407,0.0064284,0,-389.9
-0.03666,0.0079361,0,-391.48
-0.035165,0.0074968,0,-392.81
-0.033968,0.0054402,0,-393.95
-0.032898,0.002491,0,-395
-0.031667,-0.00062638,0,-396.04
-0.030002,-0.0034066,0,-397.1
-0.027895,-0.0055368,0,-398.18
-0.02555,-0.0067231,0,-399.27
-0.022992,-0.0067519,0,-400.38
-0.020072,-0.0057792,0,-401.48
-0.016856,-0.004334,0,-402.5
-0.01368,-0.0029266,0,-403.4
-0.010762,-0.001814,0,-404.17
-0.0080905,-0.0011302,0,-404.77
-0.0057783,-0.00092505,0,-405.2
-0.0040989,-0.0010545,0,-405.48
-0.0031304,-0.0012576,0,-405.66
-0.0025746,-0.0014219,0,-405.81
-0.0019549,-0.0016171,0,-405.96
-0.0011144,-0.0015063,0,-406.08
0,0,0,-406.13
0,0,0,-90.947
-0.082854,-0.076117,0,-97.285
-0.1064,-0.13356,0,-113.43
-0.099091,-0.11263,0,-133.82
-0.075124,-0.064032,0,-153.94
-0.045971,-0.01747,0,-171.41
-0.019916,0.0148,0,-186.03
-0.00074668,0.031856,0,-198.59
0.011808,0.037514,0,-209.77
0.017242,0.038736,0,-220.04
0.017952,0.038922,0,-229.76
0.016728,0.039194,0,-238.84
0.013462,0.041822,0,-247.19
0.0093611,0.044165,0,-254.87
0.0048847,0.044366,0,-261.86
-0.00050789,0.043314,0,-268.25
-0.0066802,0.040819,0,-274.18
-0.012733,0.037073,0,-279.66
-0.018814,0.032178,0,-284.7
-0.025399,0.02614,0,-289.41
-0.03091,0.019261,0,-293.83
-0.035408,0.011848,0,-297.93
-0.040867,0.0046233,0,-301.8
-0.047116,-0.0012371,0,-305.63
-0.052452,-0.004976,0,-309.43
-0.056633,-0.0065155,0,-313.11
-0.060644,-0.0060002,0,-316.66
-0.064462,-0.0039837,0,-320.11
-0.067065,-0.0015984,0,-323.43
-0.068213,-8.5114e-05,0,-326.45
-0.068823,-0.00029102,0,-329.11
-0.070102,-0.0020476,0,-331.51
-0.072565,-0.0042848,0,-333.93
-0.075576,-0.0059971,0,-336.56
-0.07824,-0.0065716,0,-339.36
-0.080379,-0.0056159,0,-342.11
-0.082161,-0.0030998,0,-344.6
-0.083624,0.0006114,0,-346.71
-0.084755,0.0050085,0,-348.43
-0.085431,0.0092709,0,-349.89
-0.085489,0.012236,0,-351.24
-0.085098,0.01307,0,-352.62
-0.08458,0.011633,0,-354.15
-0.084054,0.008309,0,-355.89
-0.083423,0.0037343,0,-357.81
-0.082486,-0.0014582,0,-359.84
-0.081191,-0.0066716,0,-361.91
-0.07981,-0.011283,0,-363.95
-0.078712,-0.014661,0,-366.02
-0.077979,-0.016243,0,-368.23
-0.077208,-0.015726,0,-370.66
-0.075636,-0.013339,0,-373.26
-0.072706,-0.0099834,0,-375.86
-0.068689,-0.0069207,0,-378.25
-0.064609,-0.0049564,0,-380.36
-0.061428,-0.0038669,0,-382.26
-0.059314,-0.0026766,0,-384.14
-0.057585,-0.00054614,0,-386.07
-0.055309,0.0024263,0,-388.01
-0.05214,0.0052035,0,-389.82
-0.048493,0.0066411,0,-391.39
-0.044946,0.0062647,0,-392.71
-0.041798,0.0043345,0,-393.86
-0.039088,0.0014855,0,-394.92
-0.036649,-0.0016081,0,-395.97
-0.034224,-0.0044324,0,-397.04
-0.031734,-0.0066378,0,-398.13
-0.02924,-0.0079237,0,-399.24
-0.026601,-0.0080951,0,-400.37
-0.023523,-0.0072857,0,-401.47
-0.019989,-0.0059539,0,-402.51
-0.016311,-0.0045628,0,-403.42
-0.012755,-0.0033654,0,-404.18
-0.009415,-0.0024944,0,-404.78
-0.0065152,-0.0020031,0,-405.21
-0.0044182,-0.0018035,0,-405.48
-0.0032326,-0.0017412,0,-405.67
-0.0026294,-0.0017877,0,-405.83
-0.0020606,-0.0020302,0,-405.99
-0.0012473,-0.0020001,0,-406.13
0,0,0,-406.18
0,0,0,-105.27
-0.078465,-0.052054,0,-110.83
-0.1128,-0.12345,0,-124.73
-0.12179,-0.11303,0,-142.25
-0.10856,-0.071936,0,-159.91
-0.084964,-0.029357,0,-175.58
-0.059873,0.0029484,0,-188.94
-0.039005,0.022783,0,-200.63
-0.022936,0.031378,0,-211.29
-0.012879,0.034865,0,-221.23
-0.0080772,0.037803,0,-230.7
-0.0055041,0.039833,0,-239.63
-0.005004,0.042586,0,-247.83
-0.0060533,0.045207,0,-255.37
-0.0075481,0.045869,0,-262.3
-0.0097719,0.045208,0,-268.65
-0.013119,0.043199,0,-274.51
-0.016832,0.039637,0,-279.92
-0.021039,0.03464,0,-284.92
-0.026202,0.028555,0,-289.64
-0.030845,0.021787,0,-294.1
-0.035131,0.014602,0,-298.21
-0.040947,0.0075849,0,-302.06
-0.048045,0.0017578,0,-305.84
-0.054699,-0.0021153,0,-309.62
-0.060453,-0.0038914,0,-313.32
-0.065968,-0.003719,0,-316.87
-0.071077,-0.0021512,0,-320.32
-0.074779,-0.00025851,0,-323.6
-0.076925,0.00089518,0,-326.59
-0.078507,0.00062544,0,-329.23
-0.080694,-0.00097076,0,-331.65
-0.084015,-0.0029942,0,-334.09
-0.087934,-0.004537,0,-336.73
-0.091566,-0.0050575,0,-339.52
-0.094638,-0.0042036,0,-342.24
-0.097218,-0.0019039,0,-344.68
-0.099191,0.0015039,0,-346.74
-0.10039,0.0054738,0,-348.44
-0.10069,0.0092477,0,-349.89
-0.10003,0.011812,0,-351.24
-0.098672,0.012426,0,-352.63
-0.097116,0.010953,0,-354.18
-0.095679,0.0076825,0,-355.93
-0.094411,0.0031604,0,-357.88
-0.093207,-0.0019696,0,-359.94
-0.092046,-0.0070846,0,-362.02
-0.091186,-0.011571,0,-364.07
-0.090931,-0.014858,0,-366.13
-0.091219,-0.016487,0,-368.33
-0.091447,-0.016225,0,-370.77
-0.090708,-0.014266,0,-373.38
-0.088396,-0.011374,0,-375.97
-0.084792,-0.008609,0,-378.33
-0.080911,-0.006655,0,-380.39
-0.077671,-0.0053669,0,-382.26
-0.075201,-0.003992,0,-384.1
-0.072824,-0.0018852,0,-386.01
-0.069668,0.00083899,0,-387.93
-0.065436,0.0033072,0,-389.73
-0.060558,0.0045677,0,-391.29
-0.055646,0.0042189,0,-392.61
-0.051099,0.0024608,0,-393.76
-0.047082,-0.00018189,0,-394.83
-0.043526,-0.0031156,0,-395.88
-0.040212,-0.0058485,0,-396.95
-0.037038,-0.0080239,0,-398.05
-0.033988,-0.0093502,0,-399.18
-0.030848,-0.0096488,0,-400.33
-0.02729,-0.0090217,0,-401.46
-0.023262,-0.0078446,0,-402.51
-0.019037,-0.0065077,0,-403.43
-0.014882,-0.0052314,0,-404.2
-0.010949,-0.0041399,0,-404.79
-0.0075298,-0.0033081,0,-405.21
-0.0050252,-0.0027167,0,-405.47
-0.0035582,-0.002312,0,-405.67
-0.0028045,-0.0021541,0,-405.86
-0.0022056,-0.0023958,0,-406.04
-0.0013794,-0.002507,0,-406.18
0,0,0,-406.23
0,0,0,-117.81
-0.072447,-0.026673,0,-122.89
-0.11014,-0.1086,0,-135.23
-0.12833,-0.10936,0,-150.51
-0.12354,-0.076417,0,-166.02
-0.10628,-0.038574,0,-180.02
-0.084489,-0.0081799,0,-192.13
-0.064761,0.012696,0,-202.94
-0.048232,0.024239,0,-213.06
-0.035923,0.030073,0,-222.66
-0.028622,0.035117,0,-231.85
-0.023949,0.038902,0,-240.56
-0.021156,0.042072,0,-248.62
-0.020188,0.045019,0,-256.04
-0.019857,0.046357,0,-262.9
-0.020175,0.0462,0,-269.17
-0.021854,0.044567,0,-274.92
-0.024227,0.041254,0,-280.25
-0.027322,0.036458,0,-285.24
-0.0316,0.030651,0,-289.98
-0.035719,0.024218,0,-294.44
-0.039911,0.017408,0,-298.54
-0.045957,0.010748,0,-302.35
-0.053514,0.0051282,0,-306.09
-0.060861,0.0012658,0,-309.86
-0.067465,-0.00068044,0,-313.56
-0.073827,-0.00086636,0,-317.12
-0.079743,0.00020131,0,-320.54
-0.084241,0.0015578,0,-323.79
-0.087184,0.0023121,0,-326.75
-0.089561,0.0019456,0,-329.38
-0.092453,0.00049567,0,-331.81
-0.09634,-0.0013216,0,-334.27
-0.10078,-0.0027032,0,-336.91
-0.10492,-0.0031772,0,-339.68
-0.10846,-0.0024582,0,-342.36
-0.11141,-0.00046667,0,-344.76
-0.11361,0.0025009,0,-346.78
-0.11483,0.0058975,0,-348.46
-0.11496,0.0090524,0,-349.91
-0.11398,0.011127,0,-351.26
-0.11221,0.011471,0,-352.67
-0.11021,0.0099521,0,-354.22
-0.10837,0.0067842,0,-356
-0.10681,0.0024259,0,-357.97
-0.10548,-0.0024948,0,-360.06
-0.10438,-0.0073613,0,-362.15
-0.10378,-0.011612,0,-364.19
-0.10395,-0.014752,0,-366.24
-0.10474,-0.016412,0,-368.44
-0.10544,-0.016409,0,-370.89
-0.10511,-0.014901,0,-373.51
-0.10316,-0.012517,0,-376.09
-0.099882,-0.010131,0,-378.41
-0.096212,-0.0083105,0,-380.43
-0.092952,-0.0069668,0,-382.26
-0.090163,-0.0055397,0,-384.07
-0.087217,-0.0035596,0,-385.96
-0.083361,-0.0011619,0,-387.86
-0.078377,0.00093002,0,-389.63
-0.072668,0.0019551,0,-391.18
-0.066811,0.0015944,0,-392.51
-0.061228,-1.4007e-06,0,-393.66
-0.056152,-0.0024125,0,-394.73
-0.051579,-0.005131,0,-395.77
-0.04734,-0.0077048,0,-396.85
-0.043331,-0.0097904,0,-397.96
-0.039509,-0.011113,0,-399.11
-0.035645,-0.011509,0,-400.28
-0.031417,-0.011048,0,-401.43
-0.026771,-0.01002,0,-402.5
-0.021945,-0.0087336,0,-403.44
-0.017188,-0.007368,0,-404.21
-0.012684,-0.0060398,0,-404.8
-0.0087567,-0.0048474,0,-405.2
-0.0058217,-0.0038305,0,-405.47
-0.0040073,-0.0030214,0,-405.68
-0.003009,-0.0025756,0,-405.89
-0.0022973,-0.0027569,0,-406.09
-0.0014354,-0.0030437,0,-406.23
0,0,0,-406.28
0,0,0,-129.03
-0.065273,-0.0021206,0,-133.75
-0.10245,-0.091269,0,-144.94
-0.12568,-0.10264,0,-158.48
-0.12725,-0.078179,0,-172.16
-0.11628,-0.045457,0,-184.6
-0.099101,-0.017568,0,-195.54
-0.081989,0.0030701,0,-205.49
-0.066764,0.016854,0,-215.03
-0.054125,0.024966,0,-224.28
-0.045663,0.031556,0,-233.15
-0.040024,0.036849,0,-241.63
-0.036024,0.04079,0,-249.55
-0.03382,0.044203,0,-256.87
-0.032458,0.046203,0,-263.61
-0.031757,0.04655,0,-269.76
-0.032557,0.045283,0,-275.41
-0.034228,0.042318,0,-280.67
-0.036697,0.03791,0,-285.65
-0.04045,0.03255,0,-290.39
-0.044276,0.026571,0,-294.84
-0.04844,0.020215,0,-298.89
-0.05461,0.013982,0,-302.66
-0.062354,0.0086549,0,-306.38
-0.069984,0.0048856,0,-310.14
-0.076967,0.0028244,0,-313.83
-0.083738,0.0022994,0,-317.38
-0.090112,0.0028691,0,-320.78
-0.095151,0.0036985,0,-324
-0.098683,0.004048,0,-326.93
-0.10166,0.00355,0,-329.56
-0.10506,0.0022082,0,-332
-0.10929,0.0005634,0,-334.47
-0.11397,-0.00069241,0,-337.1
-0.11833,-0.0011495,0,-339.84
-0.12203,-0.00059205,0,-342.48
-0.12508,0.0010424,0,-344.84
-0.12735,0.0035065,0,-346.83
-0.12855,0.006283,0,-348.49
-0.1286,0.008787,0,-349.94
-0.12755,0.01035,0,-351.3
-0.12569,0.01041,0,-352.71
-0.12358,0.0088272,0,-354.29
-0.12165,0.0057713,0,-356.08
-0.12002,0.0016277,0,-358.08
-0.11863,-0.0030138,0,-360.19
-0.11755,-0.0075691,0,-362.29
-0.11706,-0.011548,0,-364.32
-0.1174,-0.014535,0,-366.36
-0.11838,-0.016225,0,-368.56
-0.11924,-0.016469,0,-371.02
-0.11904,-0.015388,0,-373.65
-0.11727,-0.013505,0,-376.2
-0.11422,-0.011539,0,-378.49
-0.11072,-0.0099437,0,-380.47
-0.10743,-0.0086606,0,-382.26
-0.10435,-0.0072882,0,-384.05
-0.10091,-0.0055084,0,-385.9
-0.096502,-0.0034751,0,-387.77
-0.090964,-0.0017831,0,-389.53
-0.084667,-0.0010259,0,-391.08
-0.078121,-0.0014413,0,-392.4
-0.07174,-0.0029139,0,-393.55
-0.065786,-0.005116,0,-394.61
-0.060298,-0.0076202,0,-395.66
-0.055147,-0.010018,0,-396.74
-0.050251,-0.01199,0,-397.86
-0.04556,-0.013285,0,-399.03
-0.04086,-0.01375,0,-400.22
-0.035864,-0.013425,0,-401.39
-0.030524,-0.01252,0,-402.48
-0.025048,-0.011262,0,-403.44
-0.019666,-0.0097881,0,-404.21
-0.01458,-0.0082052,0,-404.8
-0.010133,-0.0066379,0,-405.19
-0.0067299,-0.005174,0,-405.46
-0.004498,-0.0039118,0,-405.69
-0.0031604,-0.0030966,0,-405.93
-0.0022518,-0.0031381,0,-406.14
-0.0013532,-0.0035884,0,-406.27
0,0,0,-406.32
0,0,0,-139.21
-0.057684,0.020464,0,-143.63
-0.092281,-0.073555,0,-153.92
-0.118,-0.093992,0,-166.09
-0.1243,-0.077501,0,-178.24
-0.119,-0.050221,0,-189.26
-0.10699,-0.02497,0,-199.11
-0.093338,-0.0052021,0,-208.24
-0.080383,0.0098176,0,-217.19
-0.068775,0.019848,0,-226.04
-0.060246,0.027675,0,-234.61
-0.054419,0.034216,0,-242.86
-0.049993,0.039098,0,-250.63
-0.047179,0.043074,0,-257.82
-0.045363,0.045673,0,-264.42
-0.044262,0.046504,0,-270.44
-0.044706,0.045625,0,-275.98
-0.046083,0.043089,0,-281.19
-0.048249,0.039175,0,-286.15
-0.051726,0.034337,0,-290.87
-0.055418,0.02886,0,-295.28
-0.05959,0.022984,0,-299.29
-0.065802,0.017202,0,-303.02
-0.073553,0.012205,0,-306.72
-0.081199,0.0085746,0,-310.46
-0.088261,0.006438,0,-314.13
-0.09516,0.0056035,0,-317.66
-0.10175,0.0057006,0,-321.03
-0.10712,0.0060359,0,-324.22
-0.11106,0.0059964,0,-327.14
-0.11444,0.0053396,0,-329.77
-0.11818,0.0040594,0,-332.22
-0.1226,0.0025396,0,-334.7
-0.12734,0.0013594,0,-337.31
-0.13171,0.00087796,0,-340.02
-0.13538,0.0012537,0,-342.61
-0.13838,0.0025163,0,-344.92
-0.1406,0.0044621,0,-346.89
-0.14177,0.0066295,0,-348.54
-0.1418,0.008509,0,-349.98
-0.14079,0.0095797,0,-351.35
