-1499 	-994.8 	0 	1.00214 	-3.50469e-05 	0
-1499 	-985.9 	0 	1.00214 	-0.000105116 	0
-1499 	-976.5 	0 	1.00214 	-0.000175112 	0
-1499 	-967.1 	0 	1.00213 	-0.000244985 	0
-1499 	-957.7 	0 	1.00212 	-0.000314686 	0
-1499 	-948.3 	0 	1.00212 	-0.000384166 	0
-1499 	-938.9 	0 	1.00211 	-0.000453377 	0
-1499 	-929.5 	0 	1.00209 	-0.000522268 	0
-1499 	-920.1 	0 	1.00208 	-0.000590792 	0
-1499 	-910.7 	0 	1.00207 	-0.0006589 	0
-1499 	-901.3 	0 	1.00205 	-0.000726542 	0
-1499 	-891.9 	0 	1.00203 	-0.00079367 	0
-1499 	-882.5 	0 	1.00201 	-0.000860236 	0
-1499 	-873.1 	0 	1.00199 	-0.00092619 	0
-1499 	-863.7 	0 	1.00197 	-0.000991485 	0
-1499 	-854.3 	0 	1.00194 	-0.00105607 	0
-1499 	-844.9 	0 	1.00192 	-0.0011199 	0
-1499 	-835.5 	0 	1.00189 	-0.00118293 	0
-1499 	-826.1 	0 	1.00186 	-0.00124511 	0
-1499 	-816.7 	0 	1.00183 	-0.00130639 	0
-1499 	-807.3 	0 	1.0018 	-0.00136672 	0
-1499 	-797.9 	0 	1.00177 	-0.00142605 	0
-1499 	-788.5 	0 	1.00173 	-0.00148435 	0
-1499 	-779.1 	0 	1.00169 	-0.00154156 	0
-1499 	-769.7 	0 	1.00166 	-0.00159764 	0
-1499 	-760.3 	0 	1.00162 	-0.00165254 	0
-1499 	-750.9 	0 	1.00158 	-0.00170621 	0
-1499 	-741.5 	0 	1.00153 	-0.00175861 	0
-1499 	-732.1 	0 	1.00149 	-0.0018097 	0
-1499 	-722.7 	0 	1.00145 	-0.00185943 	0
-1499 	-713.3 	0 	1.0014 	-0.00190776 	0
-1499 	-703.9 	0 	1.00135 	-0.00195464 	0
-1499 	-694.5 	0 	1.00131 	-0.00200003 	0
-1499 	-685.1 	0 	1.00126 	-0.00204389 	0
-1499 	-675.7 	0 	1.0012 	-0.00208617 	0
-1499 	-666.3 	0 	1.00115 	-0.00212685 	0
-1499 	-656.9 	0 	1.0011 	-0.00216586 	0
-1499 	-647.5 	0 	1.00105 	-0.00220319 	0
-1499 	-638.1 	0 	1.00099 	-0.00223878 	0
-1499 	-628.7 	0 	1.00093 	-0.0022726 	0
-1499 	-619.3 	0 	1.00088 	-0.00230462 	0
-1499 	-609.9 	0 	1.00082 	-0.00233479 	0
-1499 	-600.5 	0 	1.00076 	-0.00236308 	0
-1499 	-591.1 	0 	1.0007 	-0.00238947 	0
-1499 	-581.7 	0 	1.00064 	-0.0024139 	0
-1499 	-572.3 	0 	1.00058 	-0.00243636 	0
-1499 	-562.9 	0 	1.00052 	-0.00245682 	0
-1499 	-553.5 	0 	1.00045 	-0.00247523 	0
-1499 	-544.1 	0 	1.00039 	-0.00249159 	0
-1499 	-534.7 	0 	1.00033 	-0.00250585 	0
-1499 	-525.3 	0 	1.00026 	-0.002518 	0
-1499 	-515.9 	0 	1.0002 	-0.00252801 	0
-1499 	-506.5 	0 	1.00013 	-0.00253586 	0
-1499 	-497.1 	0 	1.00007 	-0.00254153 	0
-1499 	-487.7 	0 	1 	-0.002545 	0
-1499 	-478.3 	0 	0.999937 	-0.00254625 	0
-1499 	-468.9 	0 	0.99987 	-0.00254527 	0
-1499 	-459.5 	0 	0.999804 	-0.00254205 	0
-1499 	-450.1 	0 	0.999738 	-0.00253658 	0
-1499 	-440.7 	0 	0.999672 	-0.00252884 	0
-1499 	-431.3 	0 	0.999605 	-0.00251883 	0
-1499 	-421.9 	0 	0.999539 	-0.00250654 	0
-1499 	-412.5 	0 	0.999473 	-0.00249198 	0
-1499 	-403.1 	0 	0.999407 	-0.00247513 	0
-1499 	-393.7 	0 	0.999342 	-0.00245601 	0
-1499 	-384.3 	0 	0.999277 	-0.00243462 	0
-1499 	-374.9 	0 	0.999213 	-0.00241096 	0
-1499 	-365.5 	0 	0.999148 	-0.00238504 	0
-1499 	-356.1 	0 	0.999085 	-0.00235688 	0
-1499 	-346.7 	0 	0.999022 	-0.00232648 	0
-1499 	-337.3 	0 	0.99896 	-0.00229387 	0
-1499 	-327.9 	0 	0.998899 	-0.00225906 	0
-1499 	-318.5 	0 	0.998838 	-0.00222207 	0
