1500 	-985.9 	0 	-0.000772045
1500 	-976.5 	0 	-0.000770894
1500 	-967.1 	0 	-0.000769168
1500 	-957.7 	0 	-0.000766868
1500 	-948.3 	0 	-0.000763994
1500 	-938.9 	0 	-0.000760547
1500 	-929.5 	0 	-0.00075653
1500 	-920.1 	0 	-0.000751942
1500 	-910.7 	0 	-0.000746786
1500 	-901.3 	0 	-0.000741065
1500 	-891.9 	0 	-0.000734779
1500 	-882.5 	0 	-0.000727932
1500 	-873.1 	0 	-0.000720526
1500 	-863.7 	0 	-0.000712564
1500 	-854.3 	0 	-0.000704049
1500 	-844.9 	0 	-0.000694985
1500 	-835.5 	0 	-0.000685376
1500 	-826.1 	0 	-0.000675225
1500 	-816.7 	0 	-0.000664537
1500 	-807.3 	0 	-0.000653315
1500 	-797.9 	0 	-0.000641565
1500 	-788.5 	0 	-0.000629292
1500 	-779.1 	0 	-0.0006165
1500 	-769.7 	0 	-0.000603196
1500 	-760.3 	0 	-0.000589387
1500 	-750.9 	0 	-0.000575078
1500 	-741.5 	0 	-0.000560276
1500 	-732.1 	0 	-0.000544989
1500 	-722.7 	0 	-0.000529225
1500 	-713.3 	0 	-0.00051299
1500 	-703.9 	0 	-0.000496294
1500 	-694.5 	0 	-0.000479146
1500 	-685.1 	0 	-0.000461555
1500 	-675.7 	0 	-0.00044353
1500 	-666.3 	0 	-0.000425082
1500 	-656.9 	0 	-0.00040622
1500 	-647.5 	0 	-0.000386958
1500 	-638.1 	0 	-0.000367304
1500 	-628.7 	0 	-0.000347273
1500 	-619.3 	0 	-0.000326876
1500 	-609.9 	0 	-0.000306127
1500 	-600.5 	0 	-0.000285038
1500 	-591.1 	0 	-0.000263623
1500 	-581.7 	0 	-0.000241898
1500 	-572.3 	0 	-0.000219877
1500 	-562.9 	0 	-0.000197575
1500 	-553.5 	0 	-0.000175009
1500 	-544.1 	0 	-0.000152196
1500 	-534.7 	0 	-0.000129152
1500 	-525.3 	0 	-0.000105895
1500 	-515.9 	0 	-8.24444e-05
1500 	-506.5 	0 	-5.88176e-05
1500 	-497.1 	0 	-3.50339e-05
1500 	-487.7 	0 	-1.11131e-05
1500 	-478.3 	0 	1.29247e-05
1500 	-468.9 	0 	3.70588e-05
1500 	-459.5 	0 	6.1268e-05
1500 	-450.1 	0 	8.55309e-05
1500 	-440.7 	0 	0.000109825
1500 	-431.3 	0 	0.00013413
1500 	-421.9 	0 	0.00015842
1500 	-412.5 	0 	0.000182675
1500 	-403.1 	0 	0.00020687
1500 	-393.7 	0 	0.000230981
1500 	-384.3 	0 	0.000254984
1500 	-374.9 	0 	0.000278856
1500 	-365.5 	0 	0.00030257
1500 	-356.1 	0 	0.000326104
1500 	-346.7 	0 	0.00034943
1500 	-337.3 	0 	0.000372525
1500 	-327.9 	0 	0.000395362
1500 	-318.5 	0 	0.000417916
1500 	-309.1 	0 	0.000440163
1500 	-299.7 	0 	0.000462075
1500 	-290.3 	0 	0.000483629
1500 	-280.9 	0 	0.000504799
1500 	-271.5 	0 	0.000525561
1500 	-262.1 	0 	0.000545888
1500 	-252.7 	0 	0.000565756
1500 	-243.3 	0 	0.000585142
