-391.666 	-60.1 	0 	-0.69579
-386.065 	-60.1 	0 	-0.892197
-380.424 	-60.1 	0 	-0.537784
-374.743 	-60.1 	0 	-0.799352
-369.023 	-60.1 	0 	-0.761812
-363.262 	-60.1 	0 	-0.798716
-357.461 	-60.1 	0 	-0.691369
-351.619 	-60.1 	0 	-0.71907
-345.736 	-60.1 	0 	-0.578113
-339.812 	-60.1 	0 	-0.518181
-333.846 	-60.1 	0 	-0.357498
-327.839 	-60.1 	0 	-0.304821
-321.789 	-60.1 	0 	-0.225907
-315.696 	-60.1 	0 	-0.202302
-309.561 	-60.1 	0 	-0.180124
-303.383 	-60.1 	0 	-0.16796
-297.161 	-60.1 	0 	-0.159941
-290.895 	-60.1 	0 	-0.153433
-284.586 	-60.1 	0 	-0.147613
-278.232 	-60.1 	0 	-0.142127
-271.833 	-60.1 	0 	-0.136855
-265.39 	-60.1 	0 	-0.131777
-258.901 	-60.1 	0 	-0.126907
-252.367 	-60.1 	0 	-0.122234
-245.787 	-60.1 	0 	-0.117783
-239.16 	-60.1 	0 	-0.113555
-232.487 	-60.1 	0 	-0.109544
-225.767 	-60.1 	0 	-0.105744
-219 	-60.1 	0 	-0.102148
-212.185 	-60.1 	0 	-0.0987459
-205.323 	-60.1 	0 	-0.0955271
-198.412 	-60.1 	0 	-0.0924811
-191.453 	-60.1 	0 	-0.0895977
-184.445 	-60.1 	0 	-0.0868682
-177.387 	-60.1 	0 	-0.0842856
-170.28 	-60.1 	0 	-0.0818341
-163.123 	-60.1 	0 	-0.079509
-155.916 	-60.1 	0 	-0.0773032
-148.658 	-60.1 	0 	-0.0752101
-141.349 	-60.1 	0 	-0.0732233
-133.989 	-60.1 	0 	-0.0713368
-126.577 	-60.1 	0 	-0.0695451
-119.113 	-60.1 	0 	-0.0678431
-111.596 	-60.1 	0 	-0.0662259
-104.027 	-60.1 	0 	-0.0646892
-96.4045 	-60.1 	0 	-0.0632288
-88.7285 	-60.1 	0 	-0.061841
-80.9985 	-60.1 	0 	-0.0605222
-73.2142 	-60.1 	0 	-0.0592693
-65.3753 	-60.1 	0 	-0.0580791
-57.4812 	-60.1 	0 	-0.0569491
-49.5317 	-60.1 	0 	-0.0558766
-41.5264 	-60.1 	0 	-0.0548593
-33.4648 	-60.1 	0 	-0.0538951
-25.3465 	-60.1 	0 	-0.0529819
-17.1712 	-60.1 	0 	-0.052118
-8.93849 	-60.1 	0 	-0.0513018
-0.647913 	-60.1 	0 	-0.050532
7.70091 	-60.1 	0 	-0.0498073
16.1084 	-60.1 	0 	-0.0491266
24.5749 	-60.1 	0 	-0.0484887
33.101 	-60.1 	0 	-0.0478929
41.6869 	-60.1 	0 	-0.0473386
50.3332 	-60.1 	0 	-0.0468252
59.0402 	-60.1 	0 	-0.0463524
67.8084 	-60.1 	0 	-0.0459201
76.6382 	-60.1 	0 	-0.0455282
85.5301 	-60.1 	0 	-0.045177
94.4844 	-60.1 	0 	-0.0448668
103.502 	-60.1 	0 	-0.0445985
112.582 	-60.1 	0 	-0.0443718
121.727 	-60.1 	0 	-0.0441907
130.935 	-60.1 	0 	-0.0440489
140.209 	-60.1 	0 	-0.0439663
149.547 	-60.1 	0 	-0.0438971
158.951 	-60.1 	0 	-0.0439485
168.421 	-60.1 	0 	-0.043864
177.958 	-60.1 	0 	-0.0442424
187.562 	-60.1 	0 	-0.0437881
197.233 	-60.1 	0 	-0.0451079
206.972 	-60.1 	0 	-0.0437841
216.78 	-60.1 	0 	-0.0462948
226.656 	-60.1 	0 	-0.0442845
236.602 	-60.1 	0 	-0.0473608
246.618 	-60.1 	0 	-0.0458835
256.704 	-60.1 	0 	-0.04777
266.861 	-60.1 	0 	-0.0494713
277.089 	-60.1 	0 	-0.0459071
287.389 	-60.1 	0 	-0.0587241
297.762 	-60.1 	0 	-0.0392418
308.207 	-60.1 	0 	-0.0716268
318.726 	-60.1 	0 	-0.0312919
329.319 	-60.1 	0 	-0.0875583
339.986 	-60.1 	0 	-0.027396
350.728 	-60.1 	0 	-0.0933799
361.546 	-60.1 	0 	-0.039413
372.44 	-60.1 	0 	-0.0537044
383.41 	-60.1 	0 	-0.163571
394.457 	-60.1 	0 	0.280503
