-391.666 	60.1 	1.11022e-17 	-0.721705
-386.065 	60.1 	1.11022e-17 	-0.906552
-380.424 	60.1 	1.11022e-17 	-0.563495
-374.743 	60.1 	1.11022e-17 	-0.842084
-369.023 	60.1 	1.11022e-17 	-0.799606
-363.262 	60.1 	1.11022e-17 	-0.813095
-357.461 	60.1 	1.11022e-17 	-0.723039
-351.619 	60.1 	1.11022e-17 	-0.736006
-345.736 	60.1 	1.11022e-17 	-0.592097
-339.812 	60.1 	1.11022e-17 	-0.528404
-333.846 	60.1 	1.11022e-17 	-0.359349
-327.839 	60.1 	1.11022e-17 	-0.311258
-321.789 	60.1 	1.11022e-17 	-0.227357
-315.696 	60.1 	1.11022e-17 	-0.206725
-309.561 	60.1 	1.11022e-17 	-0.182323
-303.383 	60.1 	1.11022e-17 	-0.17008
-297.161 	60.1 	1.11022e-17 	-0.161894
-290.895 	60.1 	1.11022e-17 	-0.155203
-284.586 	60.1 	1.11022e-17 	-0.149255
-278.232 	60.1 	1.11022e-17 	-0.143688
-271.833 	60.1 	1.11022e-17 	-0.138356
-265.39 	60.1 	1.11022e-17 	-0.13323
-258.901 	60.1 	1.11022e-17 	-0.12831
-252.367 	60.1 	1.11022e-17 	-0.123607
-245.787 	60.1 	1.11022e-17 	-0.119117
-239.16 	60.1 	1.11022e-17 	-0.11485
-232.487 	60.1 	1.11022e-17 	-0.110801
-225.767 	60.1 	1.11022e-17 	-0.106965
-219 	60.1 	1.11022e-17 	-0.103331
-212.185 	60.1 	1.11022e-17 	-0.0998913
-205.323 	60.1 	1.11022e-17 	-0.0966357
-198.412 	60.1 	1.11022e-17 	-0.0935539
-191.453 	60.1 	1.11022e-17 	-0.0906361
-184.445 	60.1 	1.11022e-17 	-0.0878719
-177.387 	60.1 	1.11022e-17 	-0.0852506
-170.28 	60.1 	1.11022e-17 	-0.0827854
-163.123 	60.1 	1.11022e-17 	-0.0804405
-155.916 	60.1 	1.11022e-17 	-0.0782126
-148.658 	60.1 	1.11022e-17 	-0.0760965
-141.349 	60.1 	1.11022e-17 	-0.0740865
-133.989 	60.1 	1.11022e-17 	-0.0721771
-126.577 	60.1 	1.11022e-17 	-0.0703629
-119.113 	60.1 	1.11022e-17 	-0.0686387
-111.596 	60.1 	1.11022e-17 	-0.0669999
-104.027 	60.1 	1.11022e-17 	-0.0654421
-96.4045 	60.1 	1.11022e-17 	-0.0639611
-88.7285 	60.1 	1.11022e-17 	-0.0625532
-80.9985 	60.1 	1.11022e-17 	-0.0612148
-73.2142 	60.1 	1.11022e-17 	-0.0599428
-65.3753 	60.1 	1.11022e-17 	-0.0587341
-57.4812 	60.1 	1.11022e-17 	-0.0575859
-49.5317 	60.1 	1.11022e-17 	-0.0564958
-41.5264 	60.1 	1.11022e-17 	-0.0554613
-33.4648 	60.1 	1.11022e-17 	-0.0544802
-25.3465 	60.1 	1.11022e-17 	-0.0535506
-17.1712 	60.1 	1.11022e-17 	-0.0526704
-8.93849 	60.1 	1.11022e-17 	-0.0518384
-0.647913 	60.1 	1.11022e-17 	-0.0510532
7.70091 	60.1 	1.11022e-17 	-0.0503135
16.1084 	60.1 	1.11022e-17 	-0.049618
24.5749 	60.1 	1.11022e-17 	-0.0489657
33.101 	60.1 	1.11022e-17 	-0.0483558
41.6869 	60.1 	1.11022e-17 	-0.0477875
50.3332 	60.1 	1.11022e-17 	-0.0472604
59.0402 	60.1 	1.11022e-17 	-0.0467741
67.8084 	60.1 	1.11022e-17 	-0.0463284
76.6382 	60.1 	1.11022e-17 	-0.0459234
85.5301 	60.1 	1.11022e-17 	-0.0455592
94.4844 	60.1 	1.11022e-17 	-0.045236
103.502 	60.1 	1.11022e-17 	-0.0449549
112.582 	60.1 	1.11022e-17 	-0.0447155
121.727 	60.1 	1.11022e-17 	-0.0445217
130.935 	60.1 	1.11022e-17 	-0.0443673
140.209 	60.1 	1.11022e-17 	-0.0442721
149.547 	60.1 	1.11022e-17 	-0.0441902
158.951 	60.1 	1.11022e-17 	-0.0442291
168.421 	60.1 	1.11022e-17 	-0.0441317
177.958 	60.1 	1.11022e-17 	-0.0444976
187.562 	60.1 	1.11022e-17 	-0.0440299
197.233 	60.1 	1.11022e-17 	-0.0453372
206.972 	60.1 	1.11022e-17 	-0.0439994
216.78 	60.1 	1.11022e-17 	-0.0464971
226.656 	60.1 	1.11022e-17 	-0.0444726
236.602 	60.1 	1.11022e-17 	-0.0475345
246.618 	60.1 	1.11022e-17 	-0.0460434
256.704 	60.1 	1.11022e-17 	-0.0479126
266.861 	60.1 	1.11022e-17 	-0.0496013
277.089 	60.1 	1.11022e-17 	-0.0460074
287.389 	60.1 	1.11022e-17 	-0.0588217
297.762 	60.1 	1.11022e-17 	-0.0393013
308.207 	60.1 	1.11022e-17 	-0.0716813
318.726 	60.1 	1.11022e-17 	-0.0313105
329.319 	60.1 	1.11022e-17 	-0.0875376
339.986 	60.1 	1.11022e-17 	-0.0273736
350.728 	60.1 	1.11022e-17 	-0.0931991
361.546 	60.1 	1.11022e-17 	-0.0393807
372.44 	60.1 	1.11022e-17 	-0.0530593
383.41 	60.1 	1.11022e-17 	-0.164223
394.457 	60.1 	1.11022e-17 	0.281835
