U:0,U:1,U:2,p
0,0,0,0.00066918
-8.48E-06,-3.38E-05,0,0.00040251
-3.09E-05,-3.15E-05,0,-0.00021789
-8.50E-05,1.82E-05,0,-0.0010318
-0.00018388,0.00010976,0,-0.0020287
-0.00034011,0.00022329,0,-0.003144
-0.00056062,0.00034435,0,-0.0043175
-0.00084764,0.00046455,0,-0.0055041
-0.0012003,0.00057912,0,-0.0066663
-0.0016157,0.0006853,0,-0.0077692
-0.0020895,0.00078158,0,-0.0087814
-0.0026164,0.00086723,0,-0.0096751
-0.0031906,0.00094199,0,-0.010427
-0.0038061,0.0010058,0,-0.011018
-0.0044568,0.0010589,0,-0.011436
-0.0051363,0.0011015,0,-0.011668
-0.0058387,0.001134,0,-0.011707
-0.006558,0.0011568,0,-0.011544
-0.0072884,0.0011702,0,-0.011177
-0.0080244,0.0011749,0,-0.010603
-0.0087608,0.0011711,0,-0.0098224
-0.0094924,0.0011594,0,-0.0088361
-0.010215,0.0011404,0,-0.0076481
-0.010923,0.0011144,0,-0.0062645
-0.011613,0.001082,0,-0.0046912
-0.012281,0.0010436,0,-0.0029329
-0.012924,0.00099961,0,-0.00099481
-0.013537,0.00095051,0,0.0011157
-0.014117,0.00089667,0,0.0033896
-0.014663,0.00083848,0,0.0058175
-0.015171,0.00077633,0,0.0083904
-0.015638,0.00071056,0,0.011098
-0.016062,0.00064151,0,0.013929
-0.016443,0.00056957,0,0.01687
-0.016777,0.00049505,0,0.019912
-0.017063,0.00041827,0,0.023042
-0.0173,0.00033952,0,0.026249
-0.017487,0.00025914,0,0.029518
-0.017623,0.00017748,0,0.032835
-0.017707,9.49E-05,0,0.036185
-0.01774,1.17E-05,0,0.039557
-0.017719,-7.17E-05,0,0.042936
-0.017647,-0.000155,0,0.046306
-0.017522,-0.00023785,0,0.049653
-0.017346,-0.00031983,0,0.05296
-0.017118,-0.00040055,0,0.056214
-0.016841,-0.00047962,0,0.059402
-0.016514,-0.00055667,0,0.062508
-0.016139,-0.00063131,0,0.065515
-0.015719,-0.00070313,0,0.068409
-0.015254,-0.00077168,0,0.071182
-0.014747,-0.00083653,0,0.073825
-0.0142,-0.00089726,0,0.076325
-0.013617,-0.00095343,0,0.078673
-0.013,-0.0010046,0,0.080854
-0.012352,-0.0010503,0,0.082859
-0.011677,-0.00109,0,0.08468
-0.010979,-0.0011234,0,0.086312
-0.010262,-0.0011499,0,0.08775
-0.0095311,-0.0011691,0,0.08899
-0.0087901,-0.0011804,0,0.090027
-0.0080444,-0.0011835,0,0.09086
-0.0072992,-0.0011779,0,0.091492
-0.0065601,-0.0011631,0,0.091926
-0.0058328,-0.0011389,0,0.092164
-0.0051232,-0.0011049,0,0.092211
-0.0044373,-0.001061,0,0.092075
-0.0037813,-0.0010068,0,0.091763
-0.0031612,-0.00094236,0,0.091291
-0.0025833,-0.00086768,0,0.090674
-0.0020532,-0.00078303,0,0.089931
-0.0015767,-0.00068895,0,0.089086
-0.0011586,-0.00058638,0,0.088165
-0.00080304,-0.00047684,0,0.0872
-0.00051302,-0.00036271,0,0.086229
-0.00028972,-0.00024763,0,0.085296
-0.00013209,-0.00013708,0,0.084452
-3.59E-05,-3.92E-05,0,0.083748
7.33E-06,3.35E-05,0,0.083239
1.28E-05,5.83E-05,0,0.082974
0,0,0,0.082907
0,0,0,0.0013365
-2.21E-05,-6.72E-06,0,0.00099043
-7.78E-05,2.92E-05,0,0.00025182
-0.00018663,0.00012448,0,-0.00060102
-0.0003565,0.00027479,0,-0.0015749
-0.00059726,0.00045599,0,-0.0026287
-0.00091509,0.00064914,0,-0.0037181
-0.0013118,0.00084224,0,-0.0048078
-0.0017865,0.0010278,0,-0.0058648
-0.002336,0.0012012,0,-0.0068601
-0.0029555,0.0013596,0,-0.0077679
-0.003639,0.0015014,0,-0.0085638
-0.0043799,0.0016258,0,-0.0092268
-0.0051711,0.0017326,0,-0.0097403
-0.0060051,0.0018217,0,-0.010091
-0.0068745,0.0018935,0,-0.010268
-0.0077719,0.0019484,0,-0.010262
-0.00869,0.001987,0,-0.010068
-0.0096218,0.0020099,0,-0.0096797
-0.01056,0.0020178,0,-0.0090973
-0.011499,0.0020115,0,-0.0083194
-0.012431,0.0019918,0,-0.0073466
-0.013352,0.0019594,0,-0.0061822
-0.014254,0.001915,0,-0.0048313
-0.015134,0.0018596,0,-0.0032985
-0.015985,0.0017938,0,-0.0015886
-0.016804,0.0017184,0,0.0002934
-0.017585,0.0016341,0,0.002341
-0.018325,0.0015415,0,0.0045461
-0.01902,0.0014414,0,0.0069001
-0.019667,0.0013344,0,0.0093938
-0.020262,0.0012212,0,0.012016
-0.020803,0.0011022,0,0.014757
-0.021287,0.00097831,0,0.017604
-0.021713,0.00084994,0,0.020548
-0.022077,0.0007177,0,0.023578
-0.022379,0.00058213,0,0.026683
-0.022617,0.00044382,0,0.029847
-0.02279,0.00030336,0,0.033056
-0.022896,0.00016135,0,0.036298
-0.022937,1.84E-05,0,0.039561
-0.022911,-0.00012505,0,0.042831
-0.022818,-0.00026824,0,0.046093
-0.022658,-0.00041058,0,0.049332
-0.022433,-0.00055144,0,0.052534
-0.022142,-0.00069016,0,0.055685
-0.021788,-0.00082611,0,0.058772
-0.021371,-0.00095861,0,0.061778
-0.020893,-0.001087,0,0.064689
-0.020356,-0.0012105,0,0.067492
-0.019763,-0.0013284,0,0.070179
-0.019117,-0.00144,0,0.072741
-0.01842,-0.0015445,0,0.075166
-0.017676,-0.0016412,0,0.077444
-0.016889,-0.0017292,0,0.079562
-0.016063,-0.0018079,0,0.081512
-0.015203,-0.0018763,0,0.083287
-0.014313,-0.0019337,0,0.084881
-0.013399,-0.0019794,0,0.086289
-0.012466,-0.0020124,0,0.087505
-0.011521,-0.0020321,0,0.088527
-0.010569,-0.0020377,0,0.089355
-0.0096183,-0.0020284,0,0.089991
-0.0086744,-0.0020036,0,0.090439
-0.0077449,-0.0019628,0,0.090703
-0.0068371,-0.0019055,0,0.090787
-0.0059585,-0.0018313,0,0.090697
-0.0051166,-0.0017399,0,0.090443
-0.004319,-0.0016315,0,0.090037
-0.0035729,-0.0015061,0,0.089494
-0.0028856,-0.0013645,0,0.08883
-0.0022634,-0.0012076,0,0.088064
-0.0017123,-0.0010373,0,0.087222
-0.001237,-0.00085613,0,0.086331
-0.00084102,-0.00066815,0,0.085427
-0.00052579,-0.00047912,0,0.084546
-0.00029039,-0.00029736,0,0.083732
-0.00013069,-0.00013468,0,0.083026
-3.89E-05,-8.33E-06,0,0.082467
-2.56E-06,5.18E-05,0,0.08208
0,0,0,0.081932
0,0,0,0.0021781
-3.56E-05,4.43E-05,0,0.0017515
-0.00012574,0.00013634,0,0.00088654
-0.00029177,0.00029612,0,-2.55E-05
-0.00053636,0.00052045,0,-0.0010067
-0.00086592,0.00078227,0,-0.0020355
-0.0012849,0.0010594,0,-0.0030776
-0.001794,0.0013367,0,-0.0041051
-0.0023917,0.0016042,0,-0.0050911
-0.0030743,0.0018553,0,-0.0060112
-0.0038364,0.0020857,0,-0.0068425
-0.0046714,0.0022929,0,-0.007564
-0.0055719,0.0024753,0,-0.0081582
-0.0065298,0.0026323,0,-0.0086099
-0.0075368,0.0027638,0,-0.0089064
-0.0085843,0.0028699,0,-0.0090375
-0.009664,0.0029511,0,-0.0089956
-0.010767,0.0030082,0,-0.0087746
-0.011886,0.003042,0,-0.0083706
-0.013012,0.0030535,0,-0.0077809
-0.014138,0.0030438,0,-0.0070049
-0.015256,0.0030138,0,-0.006044
-0.016359,0.0029648,0,-0.004901
-0.01744,0.0028979,0,-0.0035791
-0.018494,0.0028141,0,-0.0020815
-0.019514,0.0027147,0,-0.00041264
-0.020494,0.0026006,0,0.0014211
-0.02143,0.002473,0,0.0034135
-0.022316,0.0023329,0,0.0055581
-0.023149,0.0021813,0,0.0078469
-0.023923,0.0020193,0,0.01027
-0.024636,0.0018477,0,0.012817
-0.025284,0.0016676,0,0.015477
-0.025864,0.0014798,0,0.01824
-0.026373,0.0012853,0,0.021098
-0.026809,0.0010849,0,0.02404
-0.02717,0.00087958,0,0.027053
-0.027455,0.00067013,0,0.030123
-0.027662,0.00045746,0,0.033237
-0.027789,0.00024246,0,0.036385
-0.027838,2.60E-05,0,0.039552
-0.027806,-0.00019104,0,0.042726
-0.027694,-0.00040773,0,0.045891
-0.027502,-0.00062312,0,0.049036
-0.027232,-0.00083625,0,0.052146
-0.026883,-0.0010462,0,0.055207
-0.026458,-0.0012519,0,0.058204
-0.025959,-0.0014524,0,0.061122
-0.025386,-0.0016467,0,0.063948
-0.024743,-0.0018336,0,0.066672
-0.024032,-0.002012,0,0.069285
-0.023258,-0.0021809,0,0.071777
-0.022423,-0.0023392,0,0.074137
-0.021532,-0.0024855,0,0.076354
-0.020589,-0.0026189,0,0.078417
-0.0196,-0.002738,0,0.08032
-0.018569,-0.0028417,0,0.082056
-0.017503,-0.0029288,0,0.083617
-0.016407,-0.0029981,0,0.084998
-0.015289,-0.0030484,0,0.086194
-0.014156,-0.0030786,0,0.087203
-0.013015,-0.0030876,0,0.088025
-0.011874,-0.0030744,0,0.088665
-0.01074,-0.003038,0,0.089125
-0.0096232,-0.0029777,0,0.089409
-0.008531,-0.0028928,0,0.089521
-0.0074723,-0.0027828,0,0.089468
-0.0064559,-0.0026477,0,0.089258
-0.0054904,-0.0024873,0,0.088903
-0.0045842,-0.0023023,0,0.088414
-0.0037455,-0.0020937,0,0.087806
-0.0029816,-0.0018632,0,0.087096
-0.0022992,-0.0016135,0,0.086306
-0.0017036,-0.0013487,0,0.085461
-0.001199,-0.0010744,0,0.084591
-0.00078724,-0.00079846,0,0.083728
-0.00046812,-0.00053209,0,0.082908
-0.00023824,-0.00029036,0,0.082166
-9.15E-05,-9.46E-05,0,0.08152
-1.99E-05,1.98E-05,0,0.080971
0,0,0,0.080719
0,0,0,0.0031604
-4.97E-05,0.00011954,0,0.0026502
-0.00017471,0.00029055,0,0.0016491
-0.00039883,0.00053457,0,0.00065989
-0.00071952,0.00084885,0,-0.00035595
-0.0011395,0.0012046,0,-0.001392
-0.001661,0.0015773,0,-0.0024184
-0.0022835,0.0019492,0,-0.0034134
-0.0030042,0.0023083,0,-0.004357
-0.0038185,0.002646,0,-0.0052289
-0.0047203,0.0029568,0,-0.0060087
-0.0057024,0.0032369,0,-0.0066782
-0.0067566,0.0034842,0,-0.0072223
-0.007874,0.0036975,0,-0.0076277
-0.0090455,0.0038763,0,-0.0078826
-0.010262,0.0040207,0,-0.0079781
-0.011513,0.0041313,0,-0.0079074
-0.01279,0.0042089,0,-0.007666
-0.014084,0.0042546,0,-0.0072497
-0.015385,0.0042695,0,-0.0066547
-0.016685,0.0042551,0,-0.0058807
-0.017975,0.0042128,0,-0.0049302
-0.019248,0.0041439,0,-0.0038055
-0.020495,0.0040502,0,-0.0025079
-0.02171,0.0039331,0,-0.00104
-0.022886,0.003794,0,0.0005933
-0.024016,0.0036345,0,0.002386
-0.025095,0.0034561,0,0.004332
-0.026116,0.0032603,0,0.0064251
-0.027076,0.0030483,0,0.0086572
-0.027968,0.0028217,0,0.011018
-0.02879,0.0025818,0,0.013498
-0.029536,0.0023299,0,0.016089
-0.030204,0.0020673,0,0.01878
-0.030791,0.0017953,0,0.021564
-0.031293,0.001515,0,0.024428
-0.031709,0.0012279,0,0.02736
-0.032037,0.00093505,0,0.03035
-0.032275,0.00063773,0,0.033383
-0.032422,0.00033717,0,0.036449
-0.032477,3.46E-05,0,0.039533
-0.03244,-0.00026871,0,0.042621
-0.032311,-0.00057151,0,0.045703
-0.03209,-0.00087249,0,0.048766
-0.031778,-0.0011703,0,0.051796
-0.031376,-0.0014636,0,0.054779
-0.030886,-0.0017511,0,0.057699
-0.03031,-0.0020313,0,0.060541
-0.02965,-0.0023027,0,0.063295
-0.028909,-0.0025638,0,0.065952
-0.02809,-0.0028132,0,0.068502
-0.027197,-0.0030493,0,0.070935
-0.026235,-0.0032705,0,0.073238
-0.025208,-0.0034751,0,0.075402
-0.024122,-0.0036615,0,0.077419
-0.022981,-0.0038281,0,0.079283
-0.021793,-0.0039733,0,0.080986
-0.020563,-0.0040953,0,0.082519
-0.0193,-0.0041926,0,0.083877
-0.018011,-0.0042635,0,0.085055
-0.016703,-0.0043065,0,0.086052
-0.015385,-0.0043201,0,0.08687
-0.014067,-0.0043031,0,0.087513
-0.012756,-0.004254,0,0.087983
-0.011464,-0.0041721,0,0.088284
-0.010198,-0.0040563,0,0.088417
-0.0089696,-0.0039063,0,0.088391
-0.0077877,-0.0037218,0,0.088212
-0.0066621,-0.0035031,0,0.087891
-0.0056022,-0.003251,0,0.087438
-0.0046169,-0.0029671,0,0.086867
-0.0037145,-0.002654,0,0.086192
-0.0029022,-0.0023153,0,0.085431
-0.0021864,-0.0019563,0,0.084607
-0.0015716,-0.0015845,0,0.083745
-0.0010608,-0.0012099,0,0.082872
-0.00065469,-0.00084601,0,0.082017
-0.00035114,-0.00051086,0,0.08121
-0.00014647,-0.00022891,0,0.080451
-3.78E-05,-3.96E-05,0,0.079714
0,0,0,0.079348
0,0,0,0.0042374
-6.40E-05,0.00021941,0,0.0036388
-0.00022389,0.00049223,0,0.0024916
-0.00050598,0.0008402,0,0.0014104
-0.00090262,0.0012607,0,0.00033879
-0.001413,0.0017239,0,-0.00072903
-0.0020372,0.0022034,0,-0.0017664
-0.0027726,0.0026798,0,-0.0027554
-0.0036153,0.0031391,0,-0.0036808
-0.0045596,0.0035714,0,-0.0045265
-0.0055985,0.0039696,0,-0.0052754
-0.0067239,0.0043291,0,-0.0059116
-0.007927,0.0046469,0,-0.0064218
-0.009198,0.0049213,0,-0.0067942
-0.010527,0.0051514,0,-0.007019
-0.011904,0.0053373,0,-0.0070881
-0.013318,0.0054794,0,-0.0069964
-0.01476,0.0055788,0,-0.0067396
-0.016218,0.0056367,0,-0.0063134
-0.017684,0.0056545,0,-0.005715
-0.019148,0.005634,0,-0.0049442
-0.0206,0.0055768,0,-0.0040026
-0.022031,0.005485,0,-0.002892
-0.023433,0.0053604,0,-0.0016135
-0.024799,0.0052049,0,-0.00017
-0.02612,0.0050206,0,0.0014336
-0.02739,0.0048093,0,0.0031919
-0.028601,0.0045731,0,0.0050999
-0.029748,0.0043137,0,0.0071504
-0.030826,0.0040331,0,0.0093343
-0.031828,0.0037331,0,0.011642
-0.03275,0.0034155,0,0.014065
-0.033588,0.003082,0,0.016597
-0.034338,0.0027344,0,0.019228
-0.034996,0.0023743,0,0.021948
-0.03556,0.0020034,0,0.024746
-0.036027,0.0016233,0,0.027611
-0.036395,0.0012358,0,0.030532
-0.036662,0.00084229,0,0.033497
-0.036826,0.00044455,0,0.036492
-0.036888,4.42E-05,0,0.039504
-0.036847,-0.00035713,0,0.042521
-0.036701,-0.00075773,0,0.045532
-0.036453,-0.0011559,0,0.048525
-0.036103,-0.0015499,0,0.051488
-0.035652,-0.0019379,0,0.054403
-0.035102,-0.0023182,0,0.057256
-0.034455,-0.0026888,0,0.060034
-0.033714,-0.0030479,0,0.062729
-0.032882,-0.0033934,0,0.06533
-0.031963,-0.0037233,0,0.067828
-0.030961,-0.0040357,0,0.07021
-0.02988,-0.0043284,0,0.072466
-0.028727,-0.0045992,0,0.074586
-0.027507,-0.0048461,0,0.076566
-0.026226,-0.0050668,0,0.078397
-0.024891,-0.0052593,0,0.080072
-0.023509,-0.0054213,0,0.081582
-0.02209,-0.0055508,0,0.082919
-0.02064,-0.0056456,0,0.084082
-0.019169,-0.0057039,0,0.085071
-0.017686,-0.0057236,0,0.085887
-0.016201,-0.0057032,0,0.086533
-0.014724,-0.005641,0,0.087012
-0.013265,-0.0055359,0,0.087324
-0.011835,-0.0053869,0,0.087472
-0.010445,-0.0051933,0,0.087461
-0.0091044,-0.0049552,0,0.087301
-0.0078249,-0.0046728,0,0.087001
-0.0066162,-0.0043475,0,0.08657
-0.0054882,-0.0039815,0,0.086019
-0.0044499,-0.0035779,0,0.085359
-0.0035094,-0.0031417,0,0.084608
-0.0026737,-0.0026793,0,0.083784
-0.0019485,-0.0021999,0,0.082908
-0.0013377,-0.0017153,0,0.082002
-0.00084323,-0.0012413,0,0.081089
-0.00046476,-0.00079809,0,0.080194
-0.00020131,-0.00041258,0,0.079303
-5.53E-05,-0.00012681,0,0.078367
0,0,0,0.077882
0,0,0,0.0053638
-7.83E-05,0.0003439,0,0.0046728
-0.0002726,0.00074097,0,0.0033691
-0.00061168,0.0012124,0,0.0021832
-0.0010832,0.0017553,0,0.0010417
-0.0016831,0.0023393,0,-7.56E-05
-0.0024088,0.0029369,0,-0.0011448
-0.0032561,0.0035273,0,-0.0021496
-0.0042193,0.0040952,0,-0.0030769
-0.0052916,0.0046292,0,-0.0039147
-0.006465,0.0051211,0,-0.0046496
-0.0077305,0.0055654,0,-0.0052677
-0.0090782,0.0059584,0,-0.0057568
-0.010498,0.0062977,0,-0.0061074
-0.011979,0.0065823,0,-0.0063116
-0.01351,0.006812,0,-0.0063629
-0.01508,0.0069872,0,-0.0062567
-0.016679,0.0071092,0,-0.0059884
-0.018294,0.0071791,0,-0.0055546
-0.019917,0.0071989,0,-0.004954
-0.021535,0.0071705,0,-0.0041868
-0.023139,0.007096,0,-0.0032525
-0.02472,0.0069779,0,-0.0021522
-0.026268,0.0068183,0,-0.00088813
-0.027775,0.0066198,0,0.0005362
-0.029233,0.0063848,0,0.0021165
-0.030633,0.0061156,0,0.0038479
-0.031969,0.0058148,0,0.0057251
-0.033234,0.0054847,0,0.0077406
-0.034422,0.0051277,0,0.0098847
-0.035526,0.004746,0,0.012149
-0.036542,0.004342,0,0.014526
-0.037466,0.0039178,0,0.017009
-0.038292,0.0034756,0,0.01959
-0.039018,0.0030176,0,0.022257
-0.039639,0.0025459,0,0.025001
-0.040153,0.0020626,0,0.027811
-0.040559,0.0015698,0,0.030676
-0.040853,0.0010695,0,0.033584
-0.041034,0.00056379,0,0.03652
-0.041103,5.48E-05,0,0.039471
-0.041057,-0.00045541,0,0.042427
-0.040897,-0.00096466,0,0.04538
-0.040624,-0.0014708,0,0.048316
-0.040238,-0.0019716,0,0.051221
-0.039741,-0.0024649,0,0.054078
-0.039135,-0.0029483,0,0.056876
-0.038422,-0.0034194,0,0.059602
-0.037606,-0.0038758,0,0.062249
-0.036689,-0.004315,0,0.064805
-0.035676,-0.0047346,0,0.067259
-0.034572,-0.0051318,0,0.0696
-0.033381,-0.0055041,0,0.071817
-0.03211,-0.0058487,0,0.073902
-0.030764,-0.0061629,0,0.075851
-0.029352,-0.0064441,0,0.077657
-0.027879,-0.0066896,0,0.079309
-0.026355,-0.0068965,0,0.080798
-0.024788,-0.0070624,0,0.082119
-0.023187,-0.0071846,0,0.08327
-0.021562,-0.0072606,0,0.084253
-0.019922,-0.0072882,0,0.085069
-0.018279,-0.0072652,0,0.085719
-0.016644,-0.00719,0,0.086203
-0.015027,-0.0070608,0,0.086522
-0.01344,-0.0068767,0,0.086677
-0.011894,-0.006637,0,0.086675
-0.010401,-0.0063417,0,0.086524
-0.0089725,-0.0059914,0,0.086234
-0.0076192,-0.0055878,0,0.085812
-0.0063516,-0.0051336,0,0.085266
