U:0,U:1,U:2,p
-0.0057476,0.0002752,0,0.0017689
-0.0059943,0.00026333,0,0.0021463
-0.0062299,0.00025101,0,0.0025443
-0.0064539,0.00023825,0,0.002962
-0.006666,0.00022507,0,0.0033985
-0.0068657,0.00021149,0,0.0038528
-0.0070528,0.00019754,0,0.004324
-0.0072269,0.00018322,0,0.0048108
-0.0073876,0.00016857,0,0.0053123
-0.0075347,0.0001536,0,0.0058274
-0.007668,0.00013834,0,0.006355
-0.0077871,0.00012282,0,0.0068939
-0.0078918,0.00010705,0,0.0074431
-0.0079819,9.11E-05,0,0.0080012
-0.0080573,7.49E-05,0,0.0085673
-0.0081178,5.85E-05,0,0.00914
-0.0081631,4.20E-05,0,0.0097182
-0.0081933,2.54E-05,0,0.010301
-0.0082083,8.67E-06,0,0.010886
-0.0082078,-8.12E-06,0,0.011473
-0.008192,-2.49E-05,0,0.012061
-0.0081607,-4.18E-05,0,0.012648
-0.0081141,-5.86E-05,0,0.013233
-0.008052,-7.54E-05,0,0.013815
-0.0079747,-9.21E-05,0,0.014392
-0.0078821,-0.00010871,0,0.014963
-0.0077744,-0.00012518,0,0.015527
-0.0076517,-0.00014148,0,0.016082
-0.0075143,-0.00015758,0,0.016628
-0.0073622,-0.00017346,0,0.017162
-0.0071957,-0.00018908,0,0.017684
-0.007015,-0.0002044,0,0.018193
-0.0068206,-0.00021941,0,0.018687
-0.0066126,-0.00023407,0,0.019165
-0.0063913,-0.00024835,0,0.019626
-0.0061573,-0.00026222,0,0.020069
-0.0059108,-0.00027565,0,0.020492
-0.0056522,-0.00028861,0,0.020896
-0.0053821,-0.00030106,0,0.021278
-0.0051009,-0.00031298,0,0.021637
-0.0048092,-0.0003243,0,0.021973
-0.0045075,-0.00033498,0,0.022285
-0.0041964,-0.00034492,0,0.022572
-0.0038769,-0.000354,0,0.022833
-0.0035497,-0.00036201,0,0.023066
-0.003216,-0.00036868,0,0.023273
-0.0028773,-0.00037356,0,0.023451
-0.0025355,-0.00037605,0,0.0236
-0.0021932,-0.0003753,0,0.02372
-0.0018538,-0.00037016,0,0.023811
-0.0015217,-0.00035921,0,0.023873
-0.0012026,-0.00034071,0,0.023906
-0.00090372,-0.00031275,0,0.023913
-0.0006334,-0.00027351,0,0.023895
-0.00040112,-0.00022182,0,0.023857
-0.00021621,-0.00015827,0,0.023806
-8.70E-05,-8.73E-05,0,0.023748
-1.95E-05,-2.29E-05,0,0.02369
0,0,0,0.023663
0,0,0,-0.00015641
-4.43E-05,8.03E-05,0,-0.00021779
-0.0001536,0.0002046,0,-0.00034313
-0.00034235,0.00033828,0,-0.00046854
-0.00059871,0.00045802,0,-0.00058423
-0.00091247,0.00055628,0,-0.00068181
-0.0012727,0.00063189,0,-0.0007556
-0.0016683,0.00068662,0,-0.00080267
-0.0020892,0.00072353,0,-0.00082134
-0.0025268,0.00074604,0,-0.00081064
-0.0029742,0.00075734,0,-0.00077034
-0.0034258,0.00076014,0,-0.00070068
-0.0038775,0.00075662,0,-0.00060214
-0.0043259,0.00074842,0,-0.00047523
-0.0047687,0.00073673,0,-0.00032051
-0.0052039,0.00072241,0,-0.00013857
-0.0056301,0.00070603,0,6.99E-05
-0.0060462,0.00068797,0,0.0003043
-0.0064511,0.00066848,0,0.00056385
-0.006844,0.00064771,0,0.00084788
-0.0072242,0.00062578,0,0.0011557
-0.0075908,0.00060275,0,0.0014865
-0.0079433,0.00057868,0,0.0018395
-0.0082811,0.00055362,0,0.0022139
-0.0086036,0.00052759,0,0.0026088
-0.0089101,0.00050066,0,0.0030233
-0.0092002,0.00047284,0,0.0034564
-0.0094734,0.00044419,0,0.0039072
-0.0097292,0.00041475,0,0.0043747
-0.0099671,0.00038456,0,0.0048578
-0.010187,0.00035367,0,0.0053555
-0.010388,0.00032212,0,0.0058667
-0.010569,0.00028998,0,0.0063902
-0.010732,0.00025727,0,0.0069251
-0.010874,0.00022407,0,0.00747
-0.010997,0.0001904,0,0.0080239
-0.0111,0.00015634,0,0.0085857
-0.011182,0.00012192,0,0.0091541
-0.011243,8.72E-05,0,0.009728
-0.011283,5.22E-05,0,0.010306
-0.011303,1.71E-05,0,0.010887
-0.011302,-1.82E-05,0,0.01147
-0.011279,-5.36E-05,0,0.012053
-0.011236,-8.90E-05,0,0.012636
-0.011171,-0.00012432,0,0.013216
-0.011086,-0.00015957,0,0.013794
-0.010979,-0.00019465,0,0.014366
-0.010852,-0.00022951,0,0.014933
-0.010704,-0.00026408,0,0.015492
-0.010535,-0.00029829,0,0.016043
-0.010346,-0.00033208,0,0.016585
-0.010138,-0.0003654,0,0.017115
-0.0099094,-0.00039816,0,0.017633
-0.0096618,-0.00043031,0,0.018138
-0.0093953,-0.00046178,0,0.018628
-0.0091103,-0.00049252,0,0.019103
-0.0088073,-0.00052244,0,0.01956
-0.0084867,-0.0005515,0,0.02
-0.0081492,-0.00057963,0,0.02042
-0.0077954,-0.00060675,0,0.02082
-0.0074257,-0.00063279,0,0.021199
-0.0070411,-0.00065767,0,0.021556
-0.006642,-0.00068128,0,0.02189
-0.0062295,-0.00070349,0,0.0222
-0.0058045,-0.00072409,0,0.022484
-0.0053679,-0.00074279,0,0.022743
-0.0049212,-0.00075917,0,0.022976
-0.004466,-0.0007726,0,0.023181
-0.0040042,-0.00078219,0,0.023358
-0.0035386,-0.00078667,0,0.023508
-0.0030726,-0.00078435,0,0.023629
-0.0026107,-0.000773,0,0.023721
-0.0021587,-0.00074988,0,0.023786
-0.001724,-0.00071179,0,0.023824
-0.0013153,-0.00065533,0,0.023836
-0.00094306,-0.00057744,0,0.023825
-0.00061861,-0.00047644,0,0.023794
-0.00035311,-0.00035367,0,0.023748
-0.00015768,-0.00021636,0,0.023689
-4.46E-05,-8.42E-05,0,0.02362
0,0,0,0.023582
0,0,0,-0.00019384
-6.50E-05,0.00017424,0,-0.0002564
-0.00021477,0.00038426,0,-0.00037682
-0.00046226,0.00059572,0,-0.00048751
-0.00078826,0.0007834,0,-0.00058704
-0.0011793,0.00093794,0,-0.0006707
-0.0016229,0.0010578,0,-0.00073289
-0.0021068,0.0011455,0,-0.00077045
-0.0026197,0.0012054,0,-0.00078167
-0.0031519,0.0012425,0,-0.00076545
-0.0036955,0.0012616,0,-0.0007212
-0.0042441,0.0012668,0,-0.00064881
-0.0047929,0.0012616,0,-0.0005485
-0.0053379,0.0012485,0,-0.00042061
-0.0058762,0.0012295,0,-0.00026556
-0.0064055,0.001206,0,-8.38E-05
-0.0069239,0.0011789,0,0.00012411
-0.0074301,0.0011489,0,0.00035759
-0.0079228,0.0011164,0,0.00061602
-0.0084008,0.0010817,0,0.00089872
-0.0088633,0.0010451,0,0.001205
-0.0093094,0.0010065,0,0.0015342
-0.0097382,0.00096621,0,0.0018854
-0.010149,0.00092422,0,0.0022579
-0.010541,0.00088063,0,0.0026507
-0.010914,0.00083551,0,0.0030631
-0.011266,0.00078892,0,0.003494
-0.011598,0.00074095,0,0.0039425
-0.011909,0.00069166,0,0.0044075
-0.012198,0.00064113,0,0.0048881
-0.012465,0.00058945,0,0.0053832
-0.012708,0.00053668,0,0.0058917
-0.012929,0.00048291,0,0.0064125
-0.013126,0.00042823,0,0.0069445
-0.013299,0.00037272,0,0.0074866
-0.013447,0.00031646,0,0.0080377
-0.013571,0.00025953,0,0.0085966
-0.01367,0.00020203,0,0.0091621
-0.013744,0.00014404,0,0.009733
-0.013792,8.57E-05,0,0.010308
-0.013815,2.70E-05,0,0.010886
-0.013813,-3.19E-05,0,0.011466
-0.013785,-9.10E-05,0,0.012047
-0.013731,-0.00015001,0,0.012626
-0.013652,-0.00020897,0,0.013204
-0.013547,-0.00026775,0,0.013778
-0.013417,-0.00032626,0,0.014348
-0.013261,-0.00038438,0,0.014911
-0.013081,-0.00044201,0,0.015468
-0.012875,-0.00049904,0,0.016016
-0.012645,-0.00055537,0,0.016555
-0.012391,-0.00061089,0,0.017082
-0.012113,-0.00066548,0,0.017598
-0.011811,-0.00071905,0,0.0181
-0.011487,-0.00077149,0,0.018588
-0.01114,-0.00082268,0,0.01906
-0.010771,-0.00087252,0,0.019515
-0.010382,-0.0009209,0,0.019953
-0.0099711,-0.0009677,0,0.020371
-0.0095408,-0.0010128,0,0.02077
-0.0090914,-0.0010561,0,0.021147
-0.0086238,-0.0010974,0,0.021502
-0.0081389,-0.0011366,0,0.021835
-0.0076378,-0.0011734,0,0.022143
-0.0071215,-0.0012074,0,0.022427
-0.0065915,-0.0012381,0,0.022685
-0.0060494,-0.0012649,0,0.022916
-0.0054971,-0.0012866,0,0.023121
-0.0049371,-0.0013019,0,0.023299
-0.0043727,-0.0013087,0,0.023448
-0.0038079,-0.0013042,0,0.02357
-0.0032481,-0.001285,0,0.023664
-0.0026998,-0.001247,0,0.023731
-0.0021714,-0.0011852,0,0.023771
-0.0016728,-0.0010948,0,0.023786
-0.0012156,-0.0009712,0,0.023778
-0.00081249,-0.00081214,0,0.023748
-0.00047628,-0.0006192,0,0.023702
-0.00022123,-0.00040114,0,0.023637
-6.69E-05,-0.00018008,0,0.023551
0,0,0,0.023502
0,0,0,-0.00021804
-8.22E-05,0.00029555,0,-0.00028621
-0.00026603,0.00061051,0,-0.00041115
-0.00056351,0.00091191,0,-0.00051616
-0.00094866,0.0011756,0,-0.00060606
-0.0014046,0.0013922,0,-0.00068013
-0.0019174,0.0015606,0,-0.0007337
-0.0024735,0.0016845,0,-0.00076376
-0.0030607,0.0017697,0,-0.0007687
-0.0036688,0.0018229,0,-0.00074749
-0.0042892,0.0018507,0,-0.00069947
-0.0049151,0.0018586,0,-0.00062432
-0.0055409,0.0018514,0,-0.00052204
-0.0061625,0.0018327,0,-0.00039283
-0.0067765,0.0018053,0,-0.00023697
-0.0073803,0.0017712,0,-5.48E-05
-0.0079718,0.0017316,0,0.00015311
-0.0085494,0.0016877,0,0.00038637
-0.0091115,0.0016401,0,0.00064437
-0.009657,0.0015891,0,0.00092649
-0.010185,0.0015352,0,0.0012321
-0.010694,0.0014785,0,0.0015604
-0.011183,0.0014191,0,0.0019106
-0.011652,0.0013573,0,0.002282
-0.012099,0.0012931,0,0.0026738
-0.012524,0.0012266,0,0.0030849
-0.012926,0.001158,0,0.0035145
-0.013304,0.0010874,0,0.0039615
-0.013658,0.0010149,0,0.0044251
-0.013987,0.0009405,0,0.0049041
-0.014291,0.00086445,0,0.0053976
-0.014568,0.00078682,0,0.0059044
-0.014819,0.00070774,0,0.0064236
-0.015043,0.00062733,0,0.0069539
-0.01524,0.00054571,0,0.0074942
-0.015408,0.00046301,0,0.0080435
-0.015549,0.00037935,0,0.0086007
-0.015661,0.00029486,0,0.0091644
-0.015745,0.00020967,0,0.0097336
-0.015799,0.00012391,0,0.010307
-0.015825,3.77E-05,0,0.010883
-0.015821,-4.88E-05,0,0.011461
-0.015789,-0.00013542,0,0.01204
-0.015727,-0.00022208,0,0.012618
-0.015636,-0.00030861,0,0.013194
-0.015515,-0.00039487,0,0.013766
-0.015366,-0.00048071,0,0.014334
-0.015188,-0.00056597,0,0.014896
-0.014982,-0.0006505,0,0.015451
-0.014747,-0.00073415,0,0.015997
-0.014484,-0.00081676,0,0.016534
-0.014194,-0.00089818,0,0.017061
-0.013876,-0.00097823,0,0.017575
-0.013532,-0.0010568,0,0.018076
-0.013162,-0.0011336,0,0.018562
-0.012766,-0.0012087,0,0.019033
-0.012345,-0.0012817,0,0.019487
-0.011901,-0.0013526,0,0.019924
-0.011432,-0.0014212,0,0.020341
-0.010942,-0.0014873,0,0.020739
-0.010429,-0.0015506,0,0.021115
-0.009896,-0.0016111,0,0.02147
-0.0093432,-0.0016683,0,0.021802
-0.008772,-0.0017219,0,0.02211
-0.0081837,-0.0017714,0,0.022393
-0.0075798,-0.001816,0,0.022651
-0.0069623,-0.0018547,0,0.022882
-0.0063334,-0.001886,0,0.023087
-0.0056959,-0.0019077,0,0.023265
-0.0050533,-0.001917,0,0.023415
-0.0044103,-0.0019101,0,0.023537
-0.0037726,-0.0018823,0,0.023633
-0.0031473,-0.0018277,0,0.023701
-0.0025434,-0.0017399,0,0.023742
-0.0019716,-0.0016122,0,0.023758
-0.0014443,-0.0014387,0,0.023751
-0.00097538,-0.0012158,0,0.02372
-0.00057932,-0.00094458,0,0.023671
-0.00027366,-0.00063382,0,0.023598
-8.47E-05,-0.00030528,0,0.023496
0,0,0,0.023436
0,0,0,-0.00024668
-9.56E-05,0.00044012,0,-0.000321
-0.00030673,0.00087571,0,-0.00045342
-0.00064503,0.0012775,0,-0.00055783
-0.0010789,0.0016239,0,-0.00064281
-0.0015883,0.0019069,0,-0.00071074
-0.0021577,0.0021269,0,-0.00075821
-0.0027723,0.0022889,0,-0.00078264
-0.0034195,0.0024008,0,-0.00078259
-0.0040882,0.002471,0,-0.00075713
-0.0047697,0.0025079,0,-0.00070565
-0.0054566,0.0025185,0,-0.0006278
-0.0061432,0.002509,0,-0.00052344
-0.0068251,0.002484,0,-0.00039262
-0.0074986,0.0024472,0,-0.00023555
-0.0081609,0.0024012,0,-5.25E-05
-0.0088098,0.0023479,0,0.00015603
-0.0094433,0.0022885,0,0.0003897
-0.01006,0.002224,0,0.00064796
-0.010658,0.0021549,0,0.00093023
-0.011237,0.0020817,0,0.0012358
-0.011796,0.0020046,0,0.0015641
-0.012332,0.001924,0,0.0019142
-0.012846,0.00184,0,0.0022854
-0.013336,0.0017527,0,0.0026769
-0.013802,0.0016624,0,0.0030877
-0.014243,0.0015692,0,0.0035169
-0.014658,0.0014733,0,0.0039635
-0.015046,0.0013747,0,0.0044265
-0.015406,0.0012737,0,0.0049051
-0.015739,0.0011705,0,0.005398
-0.016043,0.0010651,0,0.0059043
-0.016317,0.00095776,0,0.0064228
-0.016562,0.00084863,0,0.0069525
-0.016777,0.00073788,0,0.0074922
-0.016962,0.00062568,0,0.008041
-0.017115,0.00051221,0,0.0085975
-0.017237,0.00039762,0,0.0091607
-0.017328,0.00028211,0,0.0097293
-0.017388,0.00016584,0,0.010302
-0.017415,4.90E-05,0,0.010878
-0.017411,-6.82E-05,0,0.011455
-0.017374,-0.00018563,0,0.012034
-0.017306,-0.00030305,0,0.012611
-0.017205,-0.00042028,0,0.013186
-0.017073,-0.00053713,0,0.013758
-0.016909,-0.0006534,0,0.014326
-0.016713,-0.00076888,0,0.014887
-0.016486,-0.00088336,0,0.015442
-0.016228,-0.00099663,0,0.015988
-0.01594,-0.0011085,0,0.016525
-0.015621,-0.0012187,0,0.017051
-0.015273,-0.0013271,0,0.017565
-0.014895,-0.0014335,0,0.018065
-0.014489,-0.0015375,0,0.018552
-0.014055,-0.0016391,0,0.019022
-0.013593,-0.001738,0,0.019477
-0.013105,-0.0018339,0,0.019913
-0.012592,-0.0019266,0,0.020331
-0.012054,-0.002016,0,0.020728
