U:0,U:1,U:2,p
-0.00050217,-0.00079048,0,0.0069933
-0.00023054,-0.00049865,0,0.0069634
-6.86E-05,-0.00022085,0,0.006926
0,0,0,0.006905
0,0,0,0.00014814
-7.55E-05,0.00030129,0,0.00012558
-0.00024972,0.00064611,0,8.59E-05
-0.00053736,0.00099559,0,5.52E-05
-0.00091792,0.001325,0,3.02E-05
-0.0013786,0.0016197,0,9.68E-06
-0.0019084,0.0018723,0,-5.74E-06
-0.002496,0.0020801,0,-1.57E-05
-0.0031302,0.0022443,0,-1.98E-05
-0.0038007,0.0023682,0,-1.78E-05
-0.0044979,0.0024561,0,-9.45E-06
-0.0052135,0.0025131,0,5.39E-06
-0.0059401,0.0025439,0,2.69E-05
-0.0066717,0.0025532,0,5.51E-05
-0.0074029,0.0025449,0,9.01E-05
-0.0081295,0.0025224,0,0.00013182
-0.0088478,0.0024884,0,0.00018034
-0.009555,0.0024451,0,0.00023561
-0.010248,0.0023942,0,0.00029756
-0.010926,0.0023368,0,0.00036614
-0.011586,0.0022739,0,0.00044126
-0.012227,0.002206,0,0.00052285
-0.012848,0.0021338,0,0.0006108
-0.013447,0.0020573,0,0.000705
-0.014022,0.0019769,0,0.00080534
-0.014574,0.0018927,0,0.00091169
-0.0151,0.0018049,0,0.0010239
-0.0156,0.0017134,0,0.0011418
-0.016073,0.0016184,0,0.0012653
-0.016517,0.0015199,0,0.0013941
-0.016932,0.001418,0,0.0015282
-0.017317,0.0013127,0,0.0016672
-0.017671,0.0012043,0,0.0018109
-0.017993,0.0010926,0,0.0019591
-0.018282,0.00097797,0,0.0021116
-0.018537,0.00086036,0,0.0022681
-0.018759,0.00073994,0,0.0024282
-0.018945,0.00061684,0,0.0025916
-0.019095,0.00049122,0,0.0027581
-0.019209,0.00036322,0,0.0029273
-0.019286,0.00023304,0,0.0030987
-0.019326,0.00010087,0,0.0032721
-0.019327,-3.31E-05,0,0.0034469
-0.019291,-0.00016861,0,0.0036228
-0.019215,-0.00030544,0,0.0037994
-0.019101,-0.00044333,0,0.0039761
-0.018947,-0.000582,0,0.0041525
-0.018754,-0.00072116,0,0.0043281
-0.018522,-0.00086049,0,0.0045025
-0.01825,-0.00099966,0,0.0046751
-0.01794,-0.0011383,0,0.0048454
-0.01759,-0.0012761,0,0.005013
-0.017202,-0.0014127,0,0.0051773
-0.016776,-0.0015476,0,0.0053377
-0.016313,-0.0016805,0,0.0054938
-0.015813,-0.0018108,0,0.005645
-0.015276,-0.0019381,0,0.0057909
-0.014705,-0.0020618,0,0.0059308
-0.0141,-0.0021813,0,0.0060643
-0.013462,-0.0022959,0,0.0061909
-0.012794,-0.0024048,0,0.0063101
-0.012096,-0.0025069,0,0.0064214
-0.011371,-0.002601,0,0.0065245
-0.010622,-0.0026856,0,0.006619
-0.0098513,-0.0027589,0,0.0067045
-0.0090624,-0.0028185,0,0.0067807
-0.0082595,-0.0028616,0,0.0068474
-0.0074475,-0.002885,0,0.0069045
-0.0066321,-0.0028847,0,0.0069518
-0.0058202,-0.0028565,0,0.0069893
-0.0050195,-0.0027955,0,0.0070173
-0.004239,-0.0026968,0,0.0070359
-0.0034886,-0.0025556,0,0.0070454
-0.0027794,-0.0023677,0,0.0070464
-0.0021232,-0.0021303,0,0.0070394
-0.0015325,-0.001843,0,0.0070249
-0.0010197,-0.001509,0,0.0070039
-0.00059677,-0.0011366,0,0.0069772
-0.00027739,-0.00074134,0,0.0069437
-8.39E-05,-0.00034908,0,0.0068999
0,0,0,0.0068749
0,0,0,0.00017142
-8.78E-05,0.00043689,0,0.0001455
-0.00028797,0.0008998,0,0.00010034
-0.0006154,0.0013529,0,6.63E-05
-0.0010446,0.0017728,0,3.93E-05
-0.0015599,0.0021453,0,1.76E-05
-0.0021486,0.0024633,0,1.56E-06
-0.0027981,0.0027247,0,-8.55E-06
-0.0034962,0.0029314,0,-1.26E-05
-0.004232,0.0030874,0,-1.04E-05
-0.0049955,0.0031984,0,-1.83E-06
-0.0057779,0.0032703,0,1.32E-05
-0.0065714,0.0033092,0,3.48E-05
-0.0073697,0.0033206,0,6.31E-05
-0.0081672,0.0033096,0,9.80E-05
-0.0089594,0.0032802,0,0.00013963
-0.0097423,0.003236,0,0.0001879
-0.010513,0.0031796,0,0.00024282
-0.011268,0.0031131,0,0.00030433
-0.012007,0.0030382,0,0.0003724
-0.012726,0.002956,0,0.00044695
-0.013424,0.0028673,0,0.00052791
-0.014099,0.0027727,0,0.00061518
-0.014751,0.0026727,0,0.00070867
-0.015377,0.0025675,0,0.00080827
-0.015977,0.0024573,0,0.00091387
-0.016549,0.0023423,0,0.0010253
-0.017092,0.0022226,0,0.0011425
-0.017605,0.0020983,0,0.0012652
-0.018088,0.0019695,0,0.0013933
-0.018538,0.0018364,0,0.0015266
-0.018955,0.001699,0,0.0016648
-0.019338,0.0015574,0,0.0018079
-0.019687,0.0014118,0,0.0019554
-0.019999,0.0012622,0,0.0021073
-0.020275,0.001109,0,0.0022631
-0.020513,0.00095213,0,0.0024227
-0.020713,0.00079189,0,0.0025856
-0.020875,0.00062844,0,0.0027515
-0.020996,0.000462,0,0.0029202
-0.021077,0.0002928,0,0.0030912
-0.021118,0.0001211,0,0.0032641
-0.021117,-5.28E-05,0,0.0034386
-0.021075,-0.0002287,0,0.0036141
-0.02099,-0.0004062,0,0.0037903
-0.020863,-0.00058499,0,0.0039668
-0.020694,-0.00076472,0,0.004143
-0.020482,-0.00094501,0,0.0043184
-0.020227,-0.0011254,0,0.0044927
-0.01993,-0.0013056,0,0.0046652
-0.019591,-0.0014851,0,0.0048355
-0.019209,-0.0016633,0,0.0050031
-0.018785,-0.0018399,0,0.0051675
-0.018321,-0.0020143,0,0.005328
-0.017815,-0.002186,0,0.0054843
-0.01727,-0.0023543,0,0.0056357
-0.016686,-0.0025186,0,0.0057817
-0.016065,-0.0026782,0,0.0059219
-0.015406,-0.0028323,0,0.0060556
-0.014713,-0.0029801,0,0.0061825
-0.013986,-0.0031203,0,0.0063019
-0.013227,-0.0032517,0,0.0064136
-0.01244,-0.0033727,0,0.0065169
-0.011626,-0.0034814,0,0.0066117
-0.010788,-0.0035753,0,0.0066974
-0.0099316,-0.0036517,0,0.0067739
-0.0090595,-0.0037069,0,0.0068409
-0.0081775,-0.0037368,0,0.0068982
-0.0072916,-0.0037366,0,0.0069458
-0.0064089,-0.003701,0,0.0069837
-0.0055377,-0.0036241,0,0.0070119
-0.0046872,-0.0034997,0,0.0070307
-0.003868,-0.003322,0,0.0070404
-0.0030916,-0.0030858,0,0.0070412
-0.0023707,-0.0027876,0,0.0070338
-0.0017186,-0.0024264,0,0.0070184
-0.0011493,-0.0020051,0,0.0069959
-0.00067617,-0.0015317,0,0.0069668
-0.00031605,-0.0010215,0,0.0069297
-9.62E-05,-0.00049874,0,0.0068801
0,0,0,0.0068517
0,0,0,0.00018733
-9.77E-05,0.00058997,0,0.00015851
-0.00031963,0.0011845,0,0.00010853
-0.00068089,0.0017512,0,7.14E-05
-0.0011519,0.0022686,0,4.23E-05
-0.0017145,0.0027238,0,1.92E-05
-0.0023543,0.0031105,0,2.26E-06
-0.0030574,0.0034278,0,-8.34E-06
-0.0038109,0.0036783,0,-1.26E-05
-0.004603,0.0038675,0,-1.04E-05
-0.0054234,0.004002,0,-1.86E-06
-0.0062627,0.004089,0,1.32E-05
-0.0071132,0.0041358,0,3.49E-05
-0.0079681,0.004149,0,6.31E-05
-0.0088216,0.0041346,0,9.80E-05
-0.009669,0.0040975,0,0.0001394
-0.010506,0.004042,0,0.00018744
-0.01133,0.0039713,0,0.00024205
-0.012138,0.003888,0,0.0003032
-0.012927,0.0037941,0,0.00037085
-0.013695,0.0036909,0,0.00044493
-0.014441,0.0035796,0,0.00052538
-0.015162,0.0034608,0,0.00061212
-0.015858,0.0033351,0,0.00070505
-0.016527,0.003203,0,0.00080409
-0.017167,0.0030646,0,0.00090911
-0.017777,0.0029202,0,0.00102
-0.018356,0.0027699,0,0.0011366
-0.018904,0.0026139,0,0.0012588
-0.019418,0.0024524,0,0.0013864
-0.019897,0.0022854,0,0.0015192
-0.020341,0.0021132,0,0.001657
-0.020749,0.0019358,0,0.0017996
-0.021119,0.0017534,0,0.0019468
-0.021451,0.0015663,0,0.0020983
-0.021744,0.0013745,0,0.0022538
-0.021997,0.0011784,0,0.0024131
-0.022209,0.00097812,0,0.0025759
-0.022379,0.00077392,0,0.0027417
-0.022507,0.00056607,0,0.0029102
-0.022591,0.00035487,0,0.0030811
-0.022633,0.00014064,0,0.003254
-0.02263,-7.63E-05,0,0.0034285
-0.022583,-0.00029556,0,0.0036041
-0.022491,-0.00051677,0,0.0037805
-0.022354,-0.00073951,0,0.0039571
