U:0,U:1,U:2,p
-0.0038679,-5.01E-05,0,0.0091416
-0.0038031,-5.34E-05,0,0.009331
-0.0037341,-5.67E-05,0,0.0095169
-0.0036612,-5.99E-05,0,0.0096992
-0.0035842,-6.31E-05,0,0.0098777
-0.0035033,-6.62E-05,0,0.010052
-0.0034186,-6.93E-05,0,0.010222
-0.0033302,-7.23E-05,0,0.010387
-0.003238,-7.52E-05,0,0.010548
-0.0031423,-7.80E-05,0,0.010704
-0.0030432,-8.08E-05,0,0.010855
-0.0029406,-8.34E-05,0,0.011
-0.0028348,-8.60E-05,0,0.01114
-0.0027258,-8.85E-05,0,0.011274
-0.0026137,-9.09E-05,0,0.011402
-0.0024987,-9.32E-05,0,0.011525
-0.0023809,-9.55E-05,0,0.011641
-0.0022605,-9.76E-05,0,0.011751
-0.0021374,-9.96E-05,0,0.011855
-0.0020119,-0.00010146,0,0.011952
-0.0018842,-0.00010324,0,0.012043
-0.0017542,-0.00010492,0,0.012127
-0.0016223,-0.00010648,0,0.012204
-0.0014885,-0.00010793,0,0.012274
-0.0013529,-0.00010928,0,0.012337
-0.0012158,-0.00011053,0,0.012393
-0.0010771,-0.00011169,0,0.012442
-0.00093728,-0.00011271,0,0.012483
-0.00079644,-0.0001135,0,0.012517
-0.00065516,-0.00011372,0,0.012544
-0.00051462,-0.0001126,0,0.012564
-0.00037727,-0.00010851,0,0.012576
-0.00024764,-9.87E-05,0,0.012581
-0.00013323,-7.91E-05,0,0.012579
-4.66E-05,-4.65E-05,0,0.012572
-6.06E-06,-7.03E-06,0,0.01256
-1.41E-05,3.99E-05,0,7.96E-06
-7.81E-05,0.00012812,0,-9.80E-06
-0.0002008,0.00019789,0,-2.11E-05
-0.00035642,0.0002415,0,-2.61E-05
-0.00053024,0.00026499,0,-2.49E-05
-0.00071379,0.00027581,0,-1.67E-05
-0.00090172,0.00027961,0,-1.46E-06
-0.001091,0.0002799,0,2.10E-05
-0.0012801,0.00027855,0,5.07E-05
-0.0014681,0.00027643,0,8.75E-05
-0.0016546,0.00027388,0,0.00013131
-0.0018394,0.00027103,0,0.00018212
-0.0020222,0.00026791,0,0.00023982
-0.0022028,0.00026453,0,0.00030434
-0.002381,0.0002609,0,0.00037559
-0.0025566,0.000257,0,0.0004535
-0.0027295,0.00025283,0,0.00053795
-0.0028994,0.00024842,0,0.00062886
-0.0030663,0.00024374,0,0.00072612
-0.0032298,0.00023882,0,0.00082961
-0.00339,0.00023365,0,0.00093922
-0.0035465,0.00022824,0,0.0010548
-0.0036992,0.00022259,0,0.0011763
-0.003848,0.00021671,0,0.0013034
-0.0039927,0.00021061,0,0.0014362
-0.0041332,0.00020429,0,0.0015743
-0.0042693,0.00019777,0,0.0017178
-0.0044009,0.00019104,0,0.0018663
-0.0045279,0.00018412,0,0.0020198
-0.0046501,0.00017702,0,0.002178
-0.0047674,0.00016974,0,0.0023409
-0.0048797,0.00016229,0,0.0025081
-0.0049868,0.00015468,0,0.0026796
-0.0050888,0.00014691,0,0.0028552
-0.0051854,0.00013899,0,0.0030346
-0.0052766,0.00013093,0,0.0032177
-0.0053622,0.00012273,0,0.0034042
-0.0054423,0.00011442,0,0.003594
-0.0055166,0.00010598,0,0.0037868
-0.0055852,9.74E-05,0,0.0039825
-0.005648,8.88E-05,0,0.0041808
-0.0057049,8.01E-05,0,0.0043815
-0.0057558,7.13E-05,0,0.0045844
-0.0058007,6.24E-05,0,0.0047893
-0.0058396,5.34E-05,0,0.0049959
-0.0058724,4.44E-05,0,0.0052041
-0.005899,3.53E-05,0,0.0054136
-0.0059195,2.62E-05,0,0.0056241
-0.0059338,1.71E-05,0,0.0058355
-0.0059419,7.89E-06,0,0.0060475
-0.0059438,-1.30E-06,0,0.0062598
-0.0059395,-1.05E-05,0,0.0064722
-0.0059289,-1.97E-05,0,0.0066846
-0.0059122,-2.89E-05,0,0.0068966
-0.0058892,-3.81E-05,0,0.007108
-0.00586,-4.72E-05,0,0.0073186
-0.0058246,-5.63E-05,0,0.0075282
-0.0057831,-6.54E-05,0,0.0077364
-0.0057355,-7.44E-05,0,0.007943
-0.0056818,-8.34E-05,0,0.0081479
-0.005622,-9.23E-05,0,0.0083507
-0.0055563,-0.00010111,0,0.0085513
-0.0054847,-0.00010984,0,0.0087493
-0.0054072,-0.00011847,0,0.0089447
-0.0053239,-0.000127,0,0.009137
-0.0052349,-0.00013541,0,0.0093261
-0.0051402,-0.0001437,0,0.0095117
-0.00504,-0.00015185,0,0.0096937
-0.0049344,-0.00015986,0,0.0098718
-0.0048234,-0.00016771,0,0.010046
-0.0047071,-0.00017541,0,0.010216
-0.0045857,-0.00018293,0,0.010381
-0.0044594,-0.00019027,0,0.010541
-0.0043281,-0.00019742,0,0.010697
-0.0041921,-0.00020437,0,0.010847
-0.0040514,-0.00021111,0,0.010992
-0.0039063,-0.00021764,0,0.011132
-0.0037568,-0.00022394,0,0.011266
-0.0036032,-0.00023001,0,0.011394
-0.0034455,-0.00023584,0,0.011516
-0.003284,-0.00024141,0,0.011632
-0.0031188,-0.00024673,0,0.011742
-0.0029501,-0.00025178,0,0.011846
-0.0027781,-0.00025656,0,0.011943
-0.002603,-0.00026107,0,0.012033
-0.0024249,-0.00026529,0,0.012117
-0.002244,-0.00026923,0,0.012194
-0.0020606,-0.0002729,0,0.012264
-0.0018748,-0.00027627,0,0.012327
-0.0016869,-0.00027936,0,0.012383
-0.001497,-0.00028213,0,0.012432
-0.0013055,-0.00028445,0,0.012473
-0.0011129,-0.00028598,0,0.012508
-0.00091992,-0.00028587,0,0.012535
-0.00072819,-0.00028225,0,0.012555
-0.00054081,-0.00027159,0,0.012567
-0.00036325,-0.00024809,0,0.012573
-0.00020415,-0.00020409,0,0.012572
-7.91E-05,-0.00013319,0,0.012565
-1.38E-05,-4.06E-05,0,0.01255
-1.79E-05,8.77E-05,0,5.58E-06
-9.71E-05,0.00024129,0,-1.36E-05
-0.00024466,0.00035437,0,-2.45E-05
-0.00042856,0.00042491,0,-2.84E-05
-0.00063159,0.00046346,0,-2.62E-05
-0.00084487,0.00048173,0,-1.74E-05
-0.0010628,0.00048856,0,-1.55E-06
-0.0012823,0.00048947,0,2.13E-05
-0.0015014,0.00048746,0,5.12E-05
-0.0017195,0.00048398,0,8.82E-05
-0.0019359,0.00047965,0,0.00013216
-0.0021502,0.00047473,0,0.00018305
-0.0023623,0.0004693,0,0.00024081
-0.0025718,0.00046338,0,0.00030537
-0.0027786,0.000457,0,0.00037665
-0.0029824,0.00045014,0,0.00045456
-0.0031829,0.00044283,0,0.00053903
-0.0033801,0.00043506,0,0.00062994
-0.0035737,0.00042684,0,0.00072719
-0.0037634,0.00041818,0,0.00083067
-0.0039491,0.00040909,0,0.00094026
-0.0041306,0.00039958,0,0.0010558
-0.0043077,0.00038965,0,0.0011773
-0.0044803,0.00037933,0,0.0013044
-0.0046481,0.00036861,0,0.0014371
-0.0048109,0.00035752,0,0.0015752
-0.0049687,0.00034607,0,0.0017186
-0.0051213,0.00033426,0,0.0018671
-0.0052684,0.00032212,0,0.0020205
-0.00541,0.00030965,0,0.0021787
-0.0055459,0.00029688,0,0.0023415
-0.005676,0.00028381,0,0.0025087
-0.0058001,0.00027045,0,0.0026802
-0.0059181,0.00025682,0,0.0028557
-0.00603,0.00024293,0,0.003035
-0.0061356,0.0002288,0,0.003218
-0.0062347,0.00021444,0,0.0034045
-0.0063274,0.00019987,0,0.0035942
-0.0064134,0.00018509,0,0.003787
-0.0064927,0.00017012,0,0.0039826
-0.0065653,0.00015498,0,0.0041808
-0.0066311,0.00013968,0,0.0043815
-0.0066899,0.00012424,0,0.0045844
-0.0067418,0.00010867,0,0.0047892
-0.0067867,9.30E-05,0,0.0049958
-0.0068245,7.72E-05,0,0.005204
-0.0068552,6.13E-05,0,0.0054134
-0.0068787,4.54E-05,0,0.0056239
-0.0068951,2.94E-05,0,0.0058352
-0.0069043,1.33E-05,0,0.0060472
-0.0069063,-2.76E-06,0,0.0062595
-0.0069011,-1.89E-05,0,0.0064719
-0.0068886,-3.50E-05,0,0.0066842
-0.006869,-5.10E-05,0,0.0068962
-0.0068422,-6.71E-05,0,0.0071076
-0.0068082,-8.31E-05,0,0.0073182
-0.006767,-9.90E-05,0,0.0075277
-0.0067187,-0.00011489,0,0.0077359
-0.0066633,-0.00013066,0,0.0079425
-0.0066009,-0.00014633,0,0.0081473
-0.0065315,-0.00016187,0,0.0083501
-0.0064552,-0.00017728,0,0.0085506
-0.006372,-0.00019253,0,0.0087486
-0.0062821,-0.00020761,0,0.0089439
-0.0061854,-0.00022251,0,0.0091361
-0.0060822,-0.0002372,0,0.0093252
-0.0059724,-0.00025168,0,0.0095108
-0.0058561,-0.00026592,0,0.0096927
-0.0057336,-0.00027991,0,0.0098708
-0.0056049,-0.00029363,0,0.010045
-0.0054701,-0.00030707,0,0.010214
-0.0053294,-0.0003202,0,0.010379
-0.0051828,-0.00033303,0,0.01054
-0.0050306,-0.00034551,0,0.010695
-0.0048729,-0.00035766,0,0.010846
-0.0047099,-0.00036944,0,0.010991
-0.0045416,-0.00038084,0,0.01113
-0.0043684,-0.00039185,0,0.011264
-0.0041903,-0.00040245,0,0.011393
-0.0040076,-0.00041263,0,0.011515
-0.0038204,-0.00042237,0,0.011631
-0.003629,-0.00043166,0,0.011741
-0.0034335,-0.00044049,0,0.011844
-0.0032341,-0.00044885,0,0.011942
-0.0030311,-0.00045673,0,0.012032
-0.0028248,-0.00046411,0,0.012116
-0.0026152,-0.00047099,0,0.012193
-0.0024026,-0.00047737,0,0.012263
-0.0021874,-0.00048324,0,0.012326
-0.0019696,-0.00048856,0,0.012382
-0.0017497,-0.00049326,0,0.012431
-0.001528,-0.00049708,0,0.012472
-0.001305,-0.0004994,0,0.012507
-0.0010817,-0.00049876,0,0.012534
-0.00085975,-0.00049214,0,0.012554
-0.00064254,-0.0004739,0,0.012567
-0.00043577,-0.00043496,0,0.012573
-0.00024859,-0.00036326,0,0.012572
-9.88E-05,-0.00024767,0,0.012564
-1.81E-05,-8.85E-05,0,0.012546
-1.96E-05,0.00014181,0,-2.27E-06
-0.00010696,0.00036945,0,-2.27E-05
-0.00026885,0.00052984,0,-3.36E-05
-0.00046921,0.00062867,0,-3.71E-05
-0.00068911,0.00068263,0,-3.43E-05
-0.00091928,0.0007084,0,-2.49E-05
-0.0011541,0.00071822,0,-8.58E-06
-0.0013902,0.00071971,0,1.47E-05
-0.001626,0.00071697,0,4.49E-05
-0.0018606,0.00071202,0,8.21E-05
-0.0020934,0.00070577,0,0.00012623
-0.0023241,0.00069859,0,0.00017728
-0.0025523,0.00069063,0,0.00023519
-0.0027777,0.00068193,0,0.00029988
-0.0030002,0.00067252,0,0.00037128
-0.0032195,0.00066242,0,0.00044932
-0.0034353,0.00065163,0,0.00053389
-0.0036475,0.00064016,0,0.00062492
-0.0038557,0.00062803,0,0.00072228
-0.0040598,0.00061526,0,0.00082587
-0.0042596,0.00060184,0,0.00093557
-0.0044549,0.00058781,0,0.0010513
-0.0046454,0.00057317,0,0.0011728
-0.0048309,0.00055795,0,0.0013
-0.0050114,0.00054215,0,0.0014329
-0.0051866,0.0005258,0,0.0015711
-0.0053562,0.00050892,0,0.0017146
-0.0055203,0.00049152,0,0.0018632
-0.0056785,0.00047363,0,0.0020168
-0.0058307,0.00045526,0,0.0021751
-0.0059768,0.00043644,0,0.002338
-0.0061167,0.00041718,0,0.0025053
-0.0062501,0.0003975,0,0.0026769
-0.0063769,0.00037743,0,0.0028525
-0.0064971,0.00035698,0,0.003032
-0.0066106,0.00033617,0,0.0032151
-0.0067171,0.00031503,0,0.0034017
-0.0068166,0.00029357,0,0.0035916
-0.006909,0.00027182,0,0.0037845
-0.0069942,0.00024979,0,0.0039802
-0.0070722,0.00022751,0,0.0041787
-0.0071427,0.000205,0,0.0043795
-0.0072059,0.00018228,0,0.0045825
-0.0072616,0.00015936,0,0.0047875
-0.0073097,0.00013628,0,0.0049943
-0.0073502,0.00011306,0,0.0052026
-0.0073831,8.97E-05,0,0.0054122
-0.0074083,6.63E-05,0,0.0056229
-0.0074258,4.27E-05,0,0.0058344
-0.0074355,1.91E-05,0,0.0060466
-0.0074375,-4.53E-06,0,0.0062591
-0.0074318,-2.82E-05,0,0.0064717
-0.0074183,-5.19E-05,0,0.0066842
-0.0073971,-7.55E-05,0,0.0068964
-0.0073681,-9.91E-05,0,0.007108
-0.0073315,-0.0001226,0,0.0073188
-0.0072871,-0.00014603,0,0.0075285
-0.0072351,-0.00016934,0,0.0077368
-0.0071754,-0.00019252,0,0.0079436
-0.0071082,-0.00021555,0,0.0081486
-0.0070335,-0.00023839,0,0.0083516
-0.0069514,-0.00026102,0,0.0085523
-0.0068619,-0.00028343,0,0.0087504
-0.0067651,-0.00030559,0,0.0089459
-0.0066611,-0.00032747,0,0.0091383
-0.00655,-0.00034906,0,0.0093275
-0.0064318,-0.00037032,0,0.0095132
-0.0063068,-0.00039124,0,0.0096953
-0.006175,-0.00041179,0,0.0098735
-0.0060366,-0.00043194,0,0.010048
-0.0058916,-0.00045168,0,0.010217
-0.0057402,-0.00047098,0,0.010383
-0.0055826,-0.00048981,0,0.010543
-0.0054189,-0.00050815,0,0.010699
-0.0052493,-0.00052599,0,0.010849
-0.005074,-0.00054329,0,0.010994
-0.0048931,-0.00056004,0,0.011134
-0.0047068,-0.00057622,0,0.011268
-0.0045153,-0.00059179,0,0.011397
-0.0043188,-0.00060675,0,0.011519
-0.0041175,-0.00062106,0,0.011635
-0.0039116,-0.00063471,0,0.011745
-0.0037014,-0.00064769,0,0.011849
-0.0034871,-0.00065997,0,0.011946
-0.0032688,-0.00067154,0,0.012037
-0.0030469,-0.00068239,0,0.012121
-0.0028215,-0.00069249,0,0.012198
-0.002593,-0.00070185,0,0.012268
-0.0023615,-0.00071043,0,0.012331
-0.0021275,-0.00071818,0,0.012388
-0.0018911,-0.00072495,0,0.012436
-0.0016527,-0.00073038,0,0.012478
-0.0014131,-0.00073354,0,0.012513
-0.001173,-0.00073239,0,0.01254
-0.00093425,-0.00072273,0,0.01256
-0.00070022,-0.0006968,0,0.012573
-0.0004767,-0.00064205,0,0.012579
-0.00027318,-0.00054147,0,0.012578
-0.00010898,-0.00037776,0,0.012569
-2.00E-05,-0.0001439,0,0.01255
-2.03E-05,0.00019939,0,-1.68E-05
-0.00011157,0.00050588,0,-3.80E-05
-0.00028104,0.00071612,0,-4.91E-05
-0.00049045,0.00084411,0,-5.22E-05
-0.0007197,0.00091366,0,-4.91E-05
-0.00095916,0.00094684,0,-3.93E-05
-0.0012031,0.00095953,0,-2.26E-05
-0.0014483,0.00096146,0,1.02E-06
-0.001693,0.00095789,0,3.16E-05
-0.0019364,0.00095139,0,6.90E-05
-0.002178,0.00094312,0,0.00011343
-0.0024173,0.00093357,0,0.00016472
-0.002654,0.00092295,0,0.00022285
-0.0028879,0.00091133,0,0.00028776
-0.0031188,0.00089875,0,0.00035938
-0.0033462,0.00088523,0,0.00043763
-0.0035702,0.00087078,0,0.00052243
-0.0037902,0.00085543,0,0.00061368
-0.0040063,0.00083919,0,0.00071128
-0.004218,0.00082209,0,0.0008151
-0.0044252,0.00080413,0,0.00092505
-0.0046278,0.00078534,0,0.001041
-0.0048254,0.00076575,0,0.0011628
-0.0050179,0.00074537,0,0.0012903
-0.005205,0.00072423,0,0.0014234
-0.0053867,0.00070236,0,0.0015619
-0.0055627,0.00067977,0,0.0017056
-0.0057328,0.00065649,0,0.0018545
-0.0058968,0.00063256,0,0.0020084
-0.0060546,0.00060799,0,0.0021669
-0.0062061,0.00058281,0,0.0023302
-0.0063511,0.00055706,0,0.0024978
-0.0064894,0.00053074,0,0.0026697
-0.0066209,0.0005039,0,0.0028456
-0.0067455,0.00047656,0,0.0030254
-0.0068631,0.00044874,0,0.0032088
-0.0069735,0.00042048,0,0.0033958
-0.0070766,0.00039179,0,0.003586
-0.0071724,0.00036272,0,0.0037792
-0.0072607,0.00033328,0,0.0039754
-0.0073414,0.00030351,0,0.0041741
-0.0074146,0.00027343,0,0.0043753
-0.00748,0.00024307,0,0.0045787
-0.0075376,0.00021245,0,0.0047841
-0.0075875,0.00018162,0,0.0049913
-0.0076294,0.00015059,0,0.0052
-0.0076634,0.0001194,0,0.00541
-0.0076895,8.81E-05,0,0.0056212
-0.0077076,5.66E-05,0,0.0058331
-0.0077176,2.51E-05,0,0.0060457
-0.0077196,-6.47E-06,0,0.0062586
-0.0077136,-3.81E-05,0,0.0064716
-0.0076996,-6.97E-05,0,0.0066846
-0.0076775,-0.00010123,0,0.0068972
-0.0076474,-0.00013273,0,0.0071092
-0.0076094,-0.00016413,0,0.0073204
-0.0075633,-0.00019541,0,0.0075305
-0.0075093,-0.00022654,0,0.0077393
-0.0074474,-0.00025749,0,0.0079465
-0.0073777,-0.00028822,0,0.0081519
-0.0073002,-0.00031871,0,0.0083552
-0.007215,-0.00034893,0,0.0085563
-0.0071222,-0.00037884,0,0.0087549
-0.0070217,-0.00040842,0,0.0089506
-0.0069139,-0.00043763,0,0.0091434
-0.0067986,-0.00046644,0,0.009333
-0.0066761,-0.00049482,0,0.0095191
-0.0065465,-0.00052274,0,0.0097015
-0.0064098,-0.00055016,0,0.00988
-0.0062662,-0.00057706,0,0.010054
-0.0061158,-0.00060341,0,0.010224
-0.0059589,-0.00062917,0,0.01039
-0.0057954,-0.0006543,0,0.010551
-0.0056257,-0.00067879,0,0.010707
-0.0054498,-0.0007026,0,0.010858
-0.0052679,-0.0007257,0,0.011003
-0.0050803,-0.00074806,0,0.011143
-0.0048871,-0.00076964,0,0.011278
-0.0046885,-0.00079044,0,0.011406
-0.0044847,-0.0008104,0,0.011529
-0.004276,-0.00082951,0,0.011646
-0.0040625,-0.00084774,0,0.011756
-0.0038444,-0.00086507,0,0.01186
-0.0036221,-0.00088146,0,0.011958
-0.0033958,-0.00089691,0,0.012049
-0.0031656,-0.00091138,0,0.012133
-0.0029319,-0.00092487,0,0.01221
-0.0026949,-0.00093733,0,0.012281
-0.0024548,-0.00094875,0,0.012344
-0.0022121,-0.00095903,0,0.0124
-0.0019669,-0.00096798,0,0.01245
-0.0017198,-0.00097508,0,0.012492
-0.0014712,-0.00097917,0,0.012526
-0.0012221,-0.0009776,0,0.012554
-0.00097428,-0.000965,0,0.012574
-0.00073102,-0.00093147,0,0.012587
-0.00049822,-0.00086079,0,0.012593
-0.00028566,-0.00073053,0,0.012592
-0.00011375,-0.00051629,0,0.012582
-2.08E-05,-0.00020281,0,0.012561
-2.05E-05,0.00025845,0,-3.83E-05
-0.00011362,0.00064649,0,-6.00E-05
-0.00028701,0.00090822,0,-7.12E-05
-0.00050136,0.0010661,0,-7.42E-05
-0.00073585,0.0011513,0,-7.07E-05
-0.00098056,0.0011919,0,-6.06E-05
-0.0012296,0.0012073,0,-4.36E-05
-0.0014798,0.0012096,0,-1.97E-05
-0.0017295,0.0012051,0,1.12E-05
-0.0019778,0.0011969,0,4.90E-05
-0.0022241,0.0011866,0,9.37E-05
-0.0024682,0.0011746,0,0.00014528
-0.0027096,0.0011612,0,0.00020371
-0.0029481,0.0011466,0,0.00026892
-0.0031835,0.0011308,0,0.00034086
-0.0034155,0.0011137,0,0.00041943
-0.0036438,0.0010955,0,0.00050456
-0.0038682,0.0010762,0,0.00059614
-0.0040884,0.0010557,0,0.00069409
-0.0043043,0.0010342,0,0.00079827
-0.0045156,0.0010116,0,0.00090859
-0.0047221,0.0009879,0,0.0010249
-0.0049236,0.00096322,0,0.0011471
-0.0051198,0.00093755,0,0.001275
-0.0053106,0.00091092,0,0.0014085
-0.0054958,0.00088337,0,0.0015474
-0.0056752,0.00085493,0,0.0016916
-0.0058485,0.00082562,0,0.0018409
-0.0060158,0.00079548,0,0.0019952
-0.0061766,0.00076455,0,0.0021543
-0.006331,0.00073286,0,0.002318
-0.0064788,0.00070043,0,0.0024861
-0.0066197,0.00066731,0,0.0026584
-0.0067538,0.00063353,0,0.0028349
-0.0068808,0.00059911,0,0.0030152
-0.0070006,0.00056411,0,0.0031992
-0.0071131,0.00052854,0,0.0033866
-0.0072181,0.00049245,0,0.0035774
-0.0073157,0.00045586,0,0.0037712
-0.0074057,0.00041883,0,0.0039679
-0.0074879,0.00038137,0,0.0041672
-0.0075624,0.00034353,0,0.004369
-0.0076291,0.00030534,0,0.004573
-0.0076878,0.00026683,0,0.0047791
-0.0077386,0.00022805,0,0.0049869
-0.0077813,0.00018902,0,0.0051962
